,char,movie,mbti,votes
1890,Lady Capulet,Romeo and Juliet (1968),ISTJ,2 Pdb Votes
1891,Don Pedro de Ursúa,"Aguirre, the Wrath of God",ISTJ,1 Pdb Vote
1892,Jimmy McGinty,The Replacements,ISTJ,2 Pdb Votes
1893,Brandon Roberts,Prom,ISTJ,4 Pdb Votes
1894,Dr. Henry Hulme,Heavenly Creatures (1994),XXXX,1 Pdb Vote
1895,Bishop Joseph Fliesser,A Hidden Life,ISTJ,2 Pdb Votes
1896,John 'Tig' Tiegen,13 Hours (2016),ISTP,1 Pdb Vote
1897,Batsheva,Sallah Shabati,ISTJ,2 Pdb Votes
1898,Tic,Ana y Bruno,ISTJ,1 Pdb Vote
1899,Ricardo,Ana y Bruno,ISTJ,0
1900,Jeffrey,Cruella (2021),ISTJ,91 Pdb Votes
1901,Kouki Ozawa,My Rainy Days (Tenshi no Koi; 2009),ISTJ,10 Pdb Votes
1902,Shu Todoroki,Cars (Franchise),ISTJ,11 Pdb Votes
1903,John Loomis,Z for Zachariah,ISTJ,2 Pdb Votes
1904,Ho,A Better Tomorrow (1986),ISTJ,7 Pdb Votes
1905,Wilbur,The Son of Bigfoot,XXXX,4 Pdb Votes
1906,Wang Baidan,Our Times (2015),XXXX,1 Pdb Vote
1907,Amauri,Até Que A Sorte Nos Separe,ISTJ,17 Pdb Votes
1908,Mitch,Patch Adams,ISTJ,8 Pdb Votes
1909,Gretel,Secret Magic Control Agency (SMCA),ISTJ,4 Pdb Votes
1910,Vulnavia,The Abominable Dr. Phibes,ISTJ,1 Pdb Vote
1911,Hayley Keller,Infierno bajo el agua,ISTJ,1 Pdb Vote
1912,Nigel,A Good Year (2006),ISTJ,1 Pdb Vote
1913,Bathilda Bagshot,Harry Potter / Wizarding World Films,ISTJ,21 Pdb Votes
1914,Little Bear,The Indian in The Cupboard,ISTJ,4 Pdb Votes
1915,Biaggio,The Kings Of Summer,ISTJ,8 Pdb Votes
1916,Marco,Nothing to Hide (Le Jeu),ISTJ,5 Pdb Votes
1917,Peter Lucian,The Sound of Silence,ISTJ,3 Pdb Votes
1918,Scott Russell,The Intruder (2019),ISTJ,8 Pdb Votes
1919,Samir,Janaan,ISTJ,1 Pdb Vote
1920,Supervisor J-3,Teen Spirit,ISTJ,2 Pdb Votes
1921,Allison Sawyer,Those Who Wish Me Dead (2021),XXXX,2 Pdb Votes
1922,Angie Garza,Spiral,ISTJ,1 Pdb Vote
1923,Cassie Zhen,A Babysitter's Guide to Monster Hunting (2020),ISTJ,4 Pdb Votes
1924,Ramses II,Exodus: Gods and Kings (2014),ISTJ,3 Pdb Votes
1925,Kaya,Krrish (Film Series),ISTJ,13 Pdb Votes
1926,Eddie Moscone,Midnight Run,ISTJ,12 Pdb Votes
1927,Bob,UHF,ISTJ,1 Pdb Vote
1928,Richard Fletcher,UHF,ISTJ,16 Pdb Votes
1929,Cam,The Little Mermaid (2018),INFP,8 Pdb Votes
1930,Abhimanyu,Student Of The Year,XXXX,1 Pdb Vote
1931,John Maclean,A River Runs Through It,ISTJ,4 Pdb Votes
1932,Vladimir Gromov,No Escapes (2020),ISTJ,8 Pdb Votes
1933,Dr.Bohra,Enthiran,ISTJ,5 Pdb Votes
1934,Lewis Skolnick,Revenge of the Nerds,ISTJ,2 Pdb Votes
1935,Alistair Pratt,Feardotcom (2002),ISTJ,2 Pdb Votes
1936,Captain Doug Rice,Weaponized,ISTJ,3 Pdb Votes
1937,Jack Simon,Weaponized,ISTJ,6 Pdb Votes
1938,Porter Nash,Blitz (2011),ISTJ,5 Pdb Votes
1939,João,Neighbouring Sounds (Som ao redor),ISTJ,6 Pdb Votes
1940,David Harris,The Stepfather (2009),ISTJ,2 Pdb Votes
1941,Dodo McNeill,Breaking the Waves (1996),ISTJ,13 Pdb Votes
1942,Pratap Bajpayee,Kahaani,ISTJ,3 Pdb Votes
1943,Anniyan,Anniyan,ISTJ,3 Pdb Votes
1944,Nandini,Anniyan,ISTJ,1 Pdb Vote
1945,Gideon Largeman,Garden State (2004),XXXX,1 Pdb Vote
1946,Mike Kowalski,"Ruben Brandt, Collector (2018)",ISTJ,0
1947,Müdür,Korkusuz Korkak (1979),ISTJ,0
1948,Richard Nixon,Nixon (1995),ISTJ,0
1949,Inspector Lestrade,Young Sherlock Holmes,ISTJ,0
1950,Vegan Police,Scott Pilgrim vs. the World (2010),ISTJ,10 Pdb Votes
1951,Eddie Valentine,The Rocketeer (1991),ISTJ,2 Pdb Votes
1952,Lothar,The Rocketeer (1991),ISTJ,2 Pdb Votes
1953,Terry,Eddie the Eagle (2016),ISTJ,1 Pdb Vote
1954,The Cranker Man,Before I Wake,XXXX,10 Pdb Votes
1955,Nada Lassard,Ratatouille (2007),ISTJ,17 Pdb Votes
1956,Martin,Vivarium,ISTJ,11 Pdb Votes
1957,Calvin Palmer Jr.,Barbershop (2002),XXXX,2 Pdb Votes
1958,Jang-Hyeok,Sweet & Sour,ISTJ,9 Pdb Votes
1959,Traude Krüger,4 Minutes,ISTJ,5 Pdb Votes
1960,Lt. Col. Jean Staquait,Tarzan (1999),ISTJ,11 Pdb Votes
1961,Sarah Robertson,Margin Call,ISTJ,4 Pdb Votes
1962,Chacko Master,Sphadikam,ISTJ,3 Pdb Votes
1963,Chief Furbank,Combat Wombat,ISTJ,2 Pdb Votes
1964,Lord Gastrous,Barbie Mariposa,XXXX,7 Pdb Votes
1965,Елена Юрьевна,Funny Friends,ISTJ,2 Pdb Votes
1966,Ирина Анакондовна,Funny Friends,ISTJ,2 Pdb Votes
1967,Kyle Pratt,Flightplan,ISTJ,4 Pdb Votes
1968,John Gaff,The Thin Red Line (1998),ISTJ,4 Pdb Votes
1969,Frank Martin,Transporter 2,ISTJ,3 Pdb Votes
1970,Kate Mercer,45 Years,ISTJ,2 Pdb Votes
1971,Cassandra Rains,Cube Zero (2004),ISTJ,2 Pdb Votes
1972,Boor,The Vanishing (2018),ESTP,1 Pdb Vote
1973,Ebi (dad),Persepolis (2007),ISTJ,15 Pdb Votes
1974,Marlin Whitmore,50 First Dates,ISTJ,3 Pdb Votes
1975,Monica,Mystery men (1999),ISTJ,1 Pdb Vote
1976,Edgar,Valentine’s Day (2010),ISTJ,2 Pdb Votes
1977,Captain Kate Hazeltine,Valentine’s Day (2010),ISTJ,7 Pdb Votes
1978,Griselda the Grievous,How to Train Your Dragon (Franchise),ISTJ,7 Pdb Votes
1979,B2 super battle droid,Star Wars,ISTJ,7 Pdb Votes
1980,B1 battle droid,Star Wars,ISTJ,104 Pdb Votes
1981,Lila,Quién te cantará (2018),ISTJ,4 Pdb Votes
1982,Damián,Magical Girl (2014),ISTJ,5 Pdb Votes
1983,Julian Marty,Blood Simple (1984),ISTJ,5 Pdb Votes
1984,John Kelly,Tom Clancy's Without Remorse (2021),ISTJ,7 Pdb Votes
1985,Agathe Longchamp,Tom at The Farm (2013),ISTJ,3 Pdb Votes
1986,Mlynář,Princezna ze mlejna (1994),ISTJ,4 Pdb Votes
1987,Donald Marium,Hold The Dark (2018),ISTJ,1 Pdb Vote
1988,Elizabeth Boleyn,Anne Of The Thousand Days,ISTJ,1 Pdb Vote
1989,Ed,Extinct (2021),ISTJ,10 Pdb Votes
1990,Hans,Munich (2005),ISTJ,1 Pdb Vote
1991,Gazooks,Raggedy Ann & Andy: A Musical Adventure (1977),ISTJ,1 Pdb Vote
1992,Queasy,Raggedy Ann & Andy: A Musical Adventure (1977),ISTJ,5 Pdb Votes
1993,Ambrosia,Merlin (1998 Miniseries),ISTJ,1 Pdb Vote
1994,Ирина Анатольевна,Funny Friends,ISTJ,17 Pdb Votes
1995,Natalie Anderson,License to Drive (1988),ISTJ,21 Pdb Votes
1996,Rudy Baylor,The Rainmaker (1997),ISTJ,6 Pdb Votes
1997,Charles,Her (2013),ISTJ,22 Pdb Votes
1998,Raghavan Singh Dutta,Main Hoon Na (2004),ISTJ,0
1999,Akima Kunimoto,Titan A.E.,ISTJ,0
