,char,movie,mbti,votes
1981,Rotwang,Metropolis (1927),INTP,121 Pdb Votes
1982,H.W. Plainview,There Will Be Blood (2007),INTP,81 Pdb Votes
1983,Friday,What Happened to Monday (2017),INTP,30 Pdb Votes
1984,Kevin Sandusky,Tropic Thunder (2008),INTP,51 Pdb Votes
1985,Ian Gray,I Origins (2014),INTP,76 Pdb Votes
1986,Riley Poole,National Treasure (2004),INTP,47 Pdb Votes
1987,Schmendrick the Magician,The Last Unicorn (1982),INTP,93 Pdb Votes
1988,Andie Walsh,Pretty in Pink (1986),INTP,257 Pdb Votes
1989,Beetee Latier,The Hunger Games (Franchise),INTP,1 Pdb Vote
1990,Gentry Lee,The Box (2009),INTP,1 Pdb Vote
1991,Jeffrey Carnes,The Box (2009),INTP,1 Pdb Vote
1992,Dana,The Box (2009),INTP,3 Pdb Votes
1993,Pig,Cincinnati Kid (1965),INTP,82 Pdb Votes
1994,Peter Brand,Moneyball (2011),INTP,8 Pdb Votes
1995,Brandon,Galaxy Quest (1999),INTP,84 Pdb Votes
1996,"Richard ""Data"" Wang",The Goonies (1985),INTP,18 Pdb Votes
1997,Fred Kwan,Galaxy Quest (1999),INTP,7 Pdb Votes
1998,Oscar,Ice Age (Franchise),INTP,55 Pdb Votes
1999,Andrew Martin,Bicentennial Man (1999),INTP,0
2000,Frank Mandel,Suspiria (1977),INTP,3 Pdb Votes
2001,Delbert Doppler,Treasure Planet (2002),INTP,140 Pdb Votes
2002,David Bowman,2001: A Space Odyssey (1968),INTP,168 Pdb Votes
2003,Ian Donnelly,Arrival (2016),INTP,135 Pdb Votes
2004,Sherif Ali,Lawrence of Arabia (1962),INTP,27 Pdb Votes
2005,Dr. Lawrence Angelo,The Lawnmower Man (1992),INTP,9 Pdb Votes
2006,Abe Sapien,Hellboy (2004),INTP,69 Pdb Votes
2007,Dr. Henry Wu,Jurassic Park / Jurassic World (Film Franchise),INTP,74 Pdb Votes
2008,Pollux Troy,Face/Off (1997),INTP,19 Pdb Votes
2009,Q / Major Boothroyd (Desmond Llewelyn),James Bond Film Series,INTP,92 Pdb Votes
2010,Eddie Carr,Jurassic Park / Jurassic World (Film Franchise),INTP,29 Pdb Votes
2011,Deep Thought,The Hitchhiker's Guide to the Galaxy (2005),INTP,22 Pdb Votes
2012,Slartibartfast,The Hitchhiker's Guide to the Galaxy (2005),INTP,14 Pdb Votes
2013,Marvin,The Hitchhiker's Guide to the Galaxy (2005),INTP,87 Pdb Votes
2014,Tricia McMillan,The Hitchhiker's Guide to the Galaxy (2005),INTP,31 Pdb Votes
2015,Pavel Chekov,Star Trek (Kelvin Timeline),INTP,60 Pdb Votes
2016,David Levinson,Independence Day (Franchise),INTP,59 Pdb Votes
2017,Thufir Hawat,Dune (1984),INTP,5 Pdb Votes
2018,Bruce Ng,The Martian (2015),INTP,10 Pdb Votes
2019,Yusuf,Inception (2010),INTP,73 Pdb Votes
2020,Henry Jones Sr.,Indiana Jones (Series),INTP,214 Pdb Votes
