,char,movie,mbti,votes
1195,Dragon,The Secret of NIMH (1982),ISTP,8 Pdb Votes
1196,Leia (Auralnauts cannon),Auralnauts Star Wars Cannon,ISTP,0
1197,Jango,Auralnauts Star Wars Cannon,ISTP,0
1198,Maximilian von Heune,Cabaret (1972),ISTP,0
1199,Rick Stanton,Thirteen Lives (2022),ISTP,0
1200,Nicky Topper Headon,Rude Boy,ISTP,1 Pdb Vote
1201,Nurse “Coffy” Coffin,Coffy (1973),XXXX,1 Pdb Vote
1202,Wrestler with corn-eye,Nacho Libre (2006),XXXX,1 Pdb Vote
1203,Wrestler with a knife,Nacho Libre (2006),XXXX,1 Pdb Vote
1204,Martha,Death at a Funeral (2007),XXXX,2 Pdb Votes
1205,Inspector Stoppard,See How They Run (2022),ISTP,33 Pdb Votes
1206,Genevieve (Shy Shen),Rush Hour (Franchise),XXXX,2 Pdb Votes
1207,Kenji,Rush Hour (Franchise),ISTP,3 Pdb Votes
1208,The cabin member in the airplane fake escape room,Escape Room (2019),ISTP,2 Pdb Votes
1209,Sae-bom,Moonlit Winter (2019),ISTP,2 Pdb Votes
1210,Petrovich,Univer. New Dorm,ISTP,8 Pdb Votes
1211,Wolves,Wolfwalkers (2020),XXXX,3 Pdb Votes
1212,Amar,Lokesh Cinemeatic Universe ( LCU),ISTP,19 Pdb Votes
1213,Oula,Heavy Trip (2018),ENTJ,2 Pdb Votes
1214,Atticus Malfoy,Swingverse,ISTP,6 Pdb Votes
1215,Brigands,The Thief and the Cobbler (1993),ISTP,2 Pdb Votes
1216,Detective Muldoon,The Grudge(2020),ISTP,8 Pdb Votes
1217,Axel Nordmann,Edge of the City (1957),ISTP,4 Pdb Votes
1218,Mrs. Perkis,Heavyweights (1995),ISTP,2 Pdb Votes
1219,Rooter,The Land Before Time (1988),ISTP,8 Pdb Votes
1220,DeAnna Moran,"Hail, Caesar (2016)",ISTP,15 Pdb Votes
1221,Matthew Axelson,Lone Survivor,ISTP,3 Pdb Votes
1222,The Killer ,Haute tension,ISTP,1 Pdb Vote
1223,Freeman,Boiling Point (2021),ISTP,4 Pdb Votes
1224,Alpha Waymond,Everything Everywhere All At Once,ISTP,69 Pdb Votes
1225,Ruby Baker,The Glass House,ISTP,13 Pdb Votes
1226,Victor Shakapopulis,What's New Pussycat? (1965),ISTP,1 Pdb Vote
1227,Dot,The Quiet,ISTP,4 Pdb Votes
1228,Tae-soo,Monster (2014),ISTP,31 Pdb Votes
1229,Father,Hatching,ISTP,12 Pdb Votes
1230,Doug Skeleton,EMO The Musical (2016),INTJ,1 Pdb Vote
1231,Jay,EMO The Musical (2016),ISTP,1 Pdb Vote
1232,Magali,Conte d'automne (An Autumn Tale),ISTP,3 Pdb Votes
1233,"Vilho ""Ville"" Johannes Koskela",The Unknown Soldier (2017),ISTP,8 Pdb Votes
1234,"Antero ""Antti"" Rokka",The Unknown Soldier (2017),XXXX,9 Pdb Votes
1235,Cheng Cai,I Not Stupid Too (小孩不笨2),ISTP,1 Pdb Vote
1236,DeeAnn,Big Eyes (2014),ISTP,20 Pdb Votes
1237,Samantha “Sam” Shane,Battleship (2012),ISTP,15 Pdb Votes
1238,David Avery,Very Good Girls,ISTP,6 Pdb Votes
1239,Qe,La Colline où rugissent les lionnes,ISTP,6 Pdb Votes
1240,John Tombs,Happy Death Day (Film Series),ISTP,8 Pdb Votes
1241,Helena,Boxing Helena (1993),ISTP,8 Pdb Votes
1242,Angel (AKA Bill),Ideal Home (2018),ISTP,7 Pdb Votes
1243,Tigra,Chip 'n Dale Rescue Rangers (2022),ISTP,4 Pdb Votes
1244,Jerry Schilling,Elvis (2022),ISTP,6 Pdb Votes
1245,Martín Fierro,Martín Fierro: la película (2007),ISTP,7 Pdb Votes
1246,Jimmy the Polar Bear,Chip 'n Dale Rescue Rangers (2022),ISTP,7 Pdb Votes
1247,Clarence Monroe,The Game Plan (2007),ISTP,48 Pdb Votes
1248,Yang-Tae,THE OUTLAWS (2017),ISTP,2 Pdb Votes
1249,Evan Rosier,Harry Potter / Wizarding World Films,ISTP,2 Pdb Votes
1250,Roland Sharp,Man of the House,ISTP,5 Pdb Votes
1251,Giant,Happily N'Ever After,ISTP,1 Pdb Vote
1252,Captain Volodymyr,The Northman (2022),ISTP,8 Pdb Votes
1253,Clarissa,Cannibal Girls (1973),ISTP,94 Pdb Votes
1254,Reggie,Shortcut (2020),ISTP,8 Pdb Votes
1255,Beth,Evil Dead Series,ISTP,2 Pdb Votes
1256,Norwood,Wreck-It Ralph (Franchise),ISTP,26 Pdb Votes
1257,Robert G. Durant,Darkman (1990),ISTP,15 Pdb Votes
1258,Katinka Ingaborgovinanana,Zoolander (2001),ISTP,12 Pdb Votes
1259,Mind Worker,Inside Out (Franchise),ISTP,2 Pdb Votes
1260,Cassie,Highway (2002),ISTP,5 Pdb Votes
1261,François Marin,Entre les murs (The Class),ISTP,2 Pdb Votes
1262,Lug Short,Shorts (Movie),ISTP,24 Pdb Votes
1263,Kara,Sleeping With Other People (2015),ISTP,8 Pdb Votes
1264,Jang Eun-Ha,Special Delivery (2022),ISTP,7 Pdb Votes
1265,Gábor,BÚÉK! (2018),ISTP,1 Pdb Vote
1266,Moon So Young,Broker,ISTP,5 Pdb Votes
1267,Akutsu Koji,Shinhannin Flag (真犯人フラグ) 2021,ISTP,10 Pdb Votes
1268,Valhalla Sea Dragon,The Little Mermaid (1989),ISTP,37 Pdb Votes
1269,Mac Sledge,Tender Mercies (1983),ISTP,2 Pdb Votes
1270,Sonic the Hedgehog,Sonic the Hedgehog (OVA),ISTP,1 Pdb Vote
1271,Sharkboy,The Adventure of Sharkboy and Lavagirl,ISTP,3 Pdb Votes
1272,Adrián Salamanca,The Hidden Face,ISTP,1 Pdb Vote
1273,Golf,My bromance,ISTP,13 Pdb Votes
1274,Marie,Treasures of the Snow (1983),ISTP,19 Pdb Votes
1275,Cactus Guy,Encanto (2021),ISTP,1 Pdb Vote
1276,Yu Cheng,An Elephant Sitting Still (2018),ISTP,1 Pdb Vote
1277,Annie,The Pact,ISTP,1 Pdb Vote
1278,Andrej Podobnik,Posledice (Consequences),ISTP,2 Pdb Votes
1279,Raja Hindustani,Raja Hindustani (1996),XXXX,1 Pdb Vote
1280,Nitro,The Secret Life of Pets (2016),ISTP,2 Pdb Votes
1281, David Schnieder,Kill Your Friends,ISTP,5 Pdb Votes
1282,"Cardo ""Knight of Ren""",Star Wars,ISTP,9 Pdb Votes
1283,Christos,The Adam Project,ISTP,5 Pdb Votes
1284,Paco Aguilar,"Blood in, Blood Out",XXXX,2 Pdb Votes
1285,Neusão da Rocha,"Ó Paí, Ó (Look at this)",ISTP,19 Pdb Votes
1286,Ichy,The Land Before Time (1988),ISTP,4 Pdb Votes
1287,The Mariner,Waterworld,ISTP,6 Pdb Votes
1288,Charlie Waldo,Last Looks,ISTP,11 Pdb Votes
1289,Teddy McGiggle,Little Monsters (2019),ISTP,1 Pdb Vote
1290,T.R. Chula,An American Tail (1986),ISTP,3 Pdb Votes
1291,Jack Mercer,Four Brothers (2005),XXXX,4 Pdb Votes
1292,Bait Shop Lady,How to Eat Fried Worms (2006),ISTP,88 Pdb Votes
1293,Lee Carter,Son of Rambow (2007),ISTP,2 Pdb Votes
1294,Caleb Obray,Let's Play Some Mafia (2022),ISTP,1 Pdb Vote
1295,AJ Campos,Crush (2022),ISTP,2 Pdb Votes
1296,Oveja,Jagger Royale,ISTP,4 Pdb Votes
1297,Master monk,The Sorcerer and The White Snake,ISTP,0
1298,Scott Dawson,The Bubble (2022),ISTP,0
1299,Luc,French Kiss (1995),ISTP,0
1300,Rorro,Nahuel y el libro mágico,ISTP,2 Pdb Votes
1301,"Mitsuo (with ""City"" Kanji) ",Double Mints,ISTP,2 Pdb Votes
1302,Vicky,After Yang,XXXX,1 Pdb Vote
1303,The Dodecahedron,The Phantom Tollbooth,ISTP,4 Pdb Votes
1304,Mod,4Kings,ISTP,18 Pdb Votes
1305,Faith,Postal (2007),ISTP,4 Pdb Votes
1306,Takashi Ariake ,Love Like the Falling Petals (2022),ISTP,3 Pdb Votes
1307,Paints his Shirt Red,Jeremiah Johnson,XXXX,2 Pdb Votes
1308,Sarah Mandy,Mother of Tears,ISTP,10 Pdb Votes
1309,Oscar Fernandes,Icebox,ISTP,2 Pdb Votes
1310,Chuck,Grumpy Old Men,ISTP,2 Pdb Votes
1311,Delta Force Operators,Sicario (2015),ISTP,12 Pdb Votes
1312,Lew,Dew: the Movie (2019),ISTP,2 Pdb Votes
1313,Marcel,8 femmes,ISTP,1 Pdb Vote
1314,Louise,8 femmes,ISTP,10 Pdb Votes
1315,Jack Trainer,The Lost City (2022),ISTP,52 Pdb Votes
1316,John Shaft Sr.,Shaft (2019),ESTP,1 Pdb Vote
1317, Durva Yashwant Ranade,Simmba (2018),XXXX,1 Pdb Vote
1318,Macros,Centurion,ISTP,2 Pdb Votes
1319,Etain,Centurion,ISTP,3 Pdb Votes
1320,Cam Thompson,Ambulance (2022),ISTP,23 Pdb Votes
1321,Lucky ,Doctor Dolittle (1998),ISTP,6 Pdb Votes
1322,Frankie,Blast Of Silence (1961),ISTP,3 Pdb Votes
1323,Most Likely to work @Smith Bros,STRIVE,ISTP,6 Pdb Votes
1324,Russell,The Crazies (2010),ISTP,10 Pdb Votes
1325,Baron Rolfe von Stuppe,The Great Race (1965),ISTP,8 Pdb Votes
1326,Sophie Maes,How to Lose Friends & Alienate People,ISTP,29 Pdb Votes
1327,Han-Goong,The Pirates: The Last Royal Treasure (2022),ISTP,6 Pdb Votes
1328,Shiva,The Dark Knight,ISTP,16 Pdb Votes
1329,Slade Wilson „Deathstroke“,The Dark Knight,ISTP,6 Pdb Votes
1330,Derwin,Duck! The Carbine High Massacre (1999),ISTP,6 Pdb Votes
1331,Bruce,Don't Tell Mom The Babysitter's Dead (1991),ISTP,12 Pdb Votes
1332,Pluto,The Hills Have Eyes (1977),ISTP,4 Pdb Votes
1333,Fred,The Hills Have Eyes (1977),XXXX,1 Pdb Vote
1334,I Need Money,How High (2001),ISTP,1 Pdb Vote
1335,Augusts Braun,Tales Of The Hunger Games (TOTHG),ISTP,1 Pdb Vote
1336,Angler Flanagin,Tales Of The Hunger Games (TOTHG),ISTP,7 Pdb Votes
1337,Lone Man,Shoot 'Em Up (2007),ISTP,2 Pdb Votes
1338,Paul,Fresh (2022),ISTP,3 Pdb Votes
1339,District 7,Tales Of The Hunger Games (TOTHG),ISTP,27 Pdb Votes
1340,Anna,18 Regali,XXXX,3 Pdb Votes
1341,Aberforth Dumbledore (Young),Fantastic Beasts,ISTP,1 Pdb Vote
1342,Rubius Dalton,Tales Of The Hunger Games (TOTHG),ISTP,1 Pdb Vote
1343,Asha Seteal,Tales Of The Hunger Games (TOTHG),ISTP,1 Pdb Vote
1344,Optimo Bruan,Tales Of The Hunger Games (TOTHG),ISTP,25 Pdb Votes
1345,Mayumi Ando,Mosaic Street (2022),ISTP,8 Pdb Votes
1346,Darby Thorne,No Exit,ISTP,13 Pdb Votes
1347,Dario,Il filo invisibile (The Invisible Thread),ISTP,40 Pdb Votes
1348,Kang In,Yaksha: Ruthless Operations,ISTP,2 Pdb Votes
1349,Aaron Z.,Turning Red (2022),ISTP,6 Pdb Votes
1350,Johnny Mnemonic,Johnny Mnemonic (1995),ISTP,3 Pdb Votes
1351,Frank Chambers,The Postman Always Rings Twice (1946),ISTP,25 Pdb Votes
1352,Curly Washburn,City Slickers,ISTP,7 Pdb Votes
1353,Patricia,Barbie: Spy Squad,ISTP,20 Pdb Votes
1354,Steve,I Trapped the Devil,ISTP,5 Pdb Votes
1355,Sawyer Valentini,Unsane,ISTP,5 Pdb Votes
1356,Elly May Clampett,The Beverly Hillbillies (1993),ISTP,2 Pdb Votes
1357,Jed Clampett,The Beverly Hillbillies (1993),ISFP,2 Pdb Votes
1358,So Kyung-joo,Start-Up (Sidong) (2019),ISTP,4 Pdb Votes
1359,Robert,The Best Offer (2013),ISTP,10 Pdb Votes
1360,John Sullivan,Frequency (2000),XXXX,10 Pdb Votes
1361,Orgrim Doomhammer,Warcraft (2016),ISTP,2 Pdb Votes
1362,Robert Mrozowski,Operation Hyacinth (2021),ISTP,17 Pdb Votes
1363,Smrgol,The Flight Of Dragons (1982),XXXX,1 Pdb Vote
1364,Richter,The Texas Chainsaw Massacre (Franchise),ISTP,6 Pdb Votes
1365,Dusty Crane,Blacklight,XXXX,3 Pdb Votes
1366,Kathy,The Monster (2016),ISTP,3 Pdb Votes
1367,Brer Gator,The Adventures of Brer Rabbit,ISTP,2 Pdb Votes
1368,Dolly Pelliker,Silkwood,ISTP,8 Pdb Votes
1369,Drew Stephens,Silkwood,ISFP,6 Pdb Votes
1370,"Reuben J. ""Rooster"" Cogburn",True Grit (1969),ISTP,3 Pdb Votes
1371,Tarzan,Tarzan (Weissmuller series),ISTP,5 Pdb Votes
1372,Steve Dallas,Sweet Smell of Success (1957),ISTP,79 Pdb Votes
1373,Poppy,Scarface (1932),ISTP,16 Pdb Votes
1374,Max Cady,Cape Fear (1962),ISTP,1 Pdb Vote
1375,Laura,The Adam Project,ISTP,13 Pdb Votes
1376,Ronno (Bambi 1942),Bambi (1942),ISTP,12 Pdb Votes
1377,Dino,A Cat in Paris (Une vie de chat),ISTP,1 Pdb Vote
1378,Everett,Project X,ISTP,8 Pdb Votes
1379,Andrew Katchadourian,Death on the Nile (2022),XXXX,3 Pdb Votes
1380,Giulio Machiavelli,Il Burbero (The Gruff),ISTP,6 Pdb Votes
1381,"Andrea ""Andey"" Scott",STRIVE,ISTP,1 Pdb Vote
1382,Blitzen,Rudolph the Red-Nosed Reindeer (1998),ISTP,1 Pdb Vote
1383,Tail,Raya and the Last Dragon (2021),ISTP,2 Pdb Votes
1384,Nick,Woodshock,XXXX,18 Pdb Votes
1385,Huasteco,El Infierno (Hell),ISTP,8 Pdb Votes
1386,Antonio,Nahuel y el libro mágico,ISTP,20 Pdb Votes
1387,Carlos Marighella,Marighella,ISTP,3 Pdb Votes
1388,Halkçı Militan Mehmet,Büyük Meclis,ISTP,6 Pdb Votes
1389,Þór/ Thor,Heartstone,ISTP,1 Pdb Vote
1390,Nicky,Date Movie (2006),ISTP,37 Pdb Votes
1391,Denise,Scouts Guide to the Zombie Apocalypse,ISTP,1 Pdb Vote
1392,Robbie,Enough (2002),ISTP,4 Pdb Votes
1393,Gryffindor Girl (Faye Dunbar?),Harry Potter / Wizarding World Films,XXXX,52 Pdb Votes
1394,Jason Lyle,Coach Carter,ISTP,3 Pdb Votes
1395,Finbar McBride,The Station Agent (2003),ISTP,8 Pdb Votes
1396,Ma Seok Do,THE OUTLAWS (2017),ISTP,6 Pdb Votes
1397,Drug dealer wearing black glasses,War Dogs,ISTP,0
1398,Prisoner KSC2-303,Versus (2000),ISTP,0
1399,Jung-E,Jung-E,ISTP,0
1400,Dong-Wook,Seoul Vibe,ISTP,19 Pdb Votes
1401,Jeff Bailey aka Jeff Markam,Out of the Past (1947),ISTP,10 Pdb Votes
1402,Frank Miller,High Noon,ISTP,3 Pdb Votes
1403,"The Hunter(s) / ""Man""",Bambi (1942),ISTP,13 Pdb Votes
1404,Hernando,Encanto (2021),ISTP,118 Pdb Votes
1405,Policjant,Tureckie Problemy,ISTP,1 Pdb Vote
1406,Danielle Kane,Licorice Pizza,ISTP,11 Pdb Votes
1407,Dr. Melvin Potts,"Girl, Interrupted (1999)",XXXX,4 Pdb Votes
1408,Buddy Revell,Three O'clock High,ISTP,12 Pdb Votes
1409,Monk,Boogie,ISTP,3 Pdb Votes
1410,"Alfred ""Boogie"" Chin",Boogie,ISTP,6 Pdb Votes
1411,Luang Phi Teng,The Holy Man (Luang Phi Teng),ISTP,4 Pdb Votes
1412,Rocco,Climax (2018),ISTP,1 Pdb Vote
1413,Leon,Sara (1997),ISTP,6 Pdb Votes
1414,Farah,Photocopier,ISTP,7 Pdb Votes
1415,Vanags,Blizzard of Souls,ISTP,1 Pdb Vote
1416,Kid Silencer,Killer Tattoo (Mue Puen-Lok/Phra/Chan),ISTP,3 Pdb Votes
1417,Leopard,Animals United (2010),ISTP,3 Pdb Votes
1418,Plated Sharptooth,The Land Before Time (1988),ISTP,11 Pdb Votes
1419,Professor Grady Trip,Wonder Boys,ISTP,1 Pdb Vote
1420,Robert 'Butch' Hynes,Perfect World (1993),ISTP,16 Pdb Votes
1421,Jesse Wilkes,Pass the Ammo (1988),ISTP,8 Pdb Votes
1422,Marie Schmidt,The 355,ISTP,22 Pdb Votes
1423,shelly,ballz in yo jaws,ISTP,16 Pdb Votes
1424,Manu,Rec,ISTP,5 Pdb Votes
1425,Michel,Pickpocket (1959),XXXX,18 Pdb Votes
1426,Boba,Lude godine / Žikina dinastija,ISTP,8 Pdb Votes
1427,Jing,Seal Team (2021),ISTP,6 Pdb Votes
1428,Manu,Le Trou (1960),ISTP,19 Pdb Votes
1429,Tiny,Meet the Robinsons (2007),ISTP,7 Pdb Votes
1430,Mr. Han,Oldboy (2003) (올드보이),ISTP,4 Pdb Votes
1431,"Breathless ""The Blank"" Mahoney",Dick Tracy (1990),ISTP,2 Pdb Votes
1432,Dick Tracy,Dick Tracy (1990),ISTP,2 Pdb Votes
1433,Patrizia,È stata la mano di Dio,ISTP,7 Pdb Votes
1434,Caitlin Tullen,My Life in Ruins (2009),ISTP,4 Pdb Votes
1435,Zwykły kij,Magnaci i Czarodzieje,ISTP,3 Pdb Votes
1436,Gwen,Mr. & Mrs. Smith (2005),ISTP,13 Pdb Votes
1437,The Child,Eternity and A Day,ISTP,5 Pdb Votes
1438,Manganiello,The Conformist (1970),ISTP,3 Pdb Votes
1439,Tony Alva,Lords of Dogtown (2005),ISTP,33 Pdb Votes
1440,Tattooed Pig,The Secret Life of Pets (2016),ISTP,4 Pdb Votes
1441,Grover Dill,A Christmas Story (1983),XXXX,8 Pdb Votes
1442,Davey Stone,8 Crazy Nights,ISTP,1 Pdb Vote
1443,Choi Mu Jin,My Name,ISTP,8 Pdb Votes
1444,Aaron,The Little Drummer Boy (1968),ISTP,10 Pdb Votes
1445,Corinne Burns,"Ladies and Gentlemen, The Fabulous Stains (1982)",ISTP,7 Pdb Votes
1446,Uncle Lewis,National Lampoon's Vacation (1983),ISTP,11 Pdb Votes
1447,Nicky,Mixtape (2021),ISTP,3 Pdb Votes
1448,"Edward ""Anti""",Mixtape (2021),ISTP,6 Pdb Votes
1449,Zoe,Back To The Outback,ISTP,8 Pdb Votes
1450,Ghasem hamdam,Bache mohandes,ISTP,8 Pdb Votes
1451,José Peralta,El Ángel (2018),ISTP,1 Pdb Vote
1452,Keith Whelan,The Unforgivable (2021),XXXX,5 Pdb Votes
1453,Val Dodd,The Master (2012),ISTP,13 Pdb Votes
1454,Lee Eun-hyo,Sex Is Zero (2002),ISTP,31 Pdb Votes
1455,Capt. Billy Cutshaw,The Exorcist (1973),ISTP,2 Pdb Votes
1456,Louise,Stuck Together,ISTP,1 Pdb Vote
1457,Arlen,The Bad Batch,ISTP,33 Pdb Votes
1458,Rodrick Heffley,Diary of a Wimpy Kid (2020s Series),ISTP,2 Pdb Votes
1459,Tek,Titan A.E.,XXXX,1 Pdb Vote
1460,Monty,Within (2016),ISTP,5 Pdb Votes
1461,Meridian Clade,Strange World (2022),ISTP,2 Pdb Votes
1462,Miss Cleaver,St Trinian’s,ISTP,4 Pdb Votes
1463,Tara,St Trinian’s,XXXX,10 Pdb Votes
1464,Mila Starr,Monster Family 2,ISTP,8 Pdb Votes
1465,Liikunnanopettaja,Onni von Sopanen (2006),ISTP,10 Pdb Votes
1466,John Doyle,8-Bit Christmas,ISTP,10 Pdb Votes
1467,Markus,Die Wilden Kerle,ISTP,10 Pdb Votes
1468,Nishi Yoshitaka,Hana-bi (1997),ISTP,9 Pdb Votes
1469,Tyson,Piranhas,ISTP,22 Pdb Votes
1470,Biscottino,Piranhas,ISTP,1 Pdb Vote
1471,Letizia,Piranhas,ISTP,1 Pdb Vote
1472,The Killer,Polytechnique,INFJ,16 Pdb Votes
1473,Vanessa Butz,Die Wilden Kerle,ISTP,6 Pdb Votes
1474,Dutch Van Den Broeck,Random Hearts (1999),ISTP,19 Pdb Votes
1475,Estike,Sátántangó (1994),XXXX,17 Pdb Votes
1476,Chan Wing-yan,Infernal Affairs (2002),ISTP,4 Pdb Votes
1477,Nikolay Ivushkin,T-34 (2019),ISTP,3 Pdb Votes
1478,Mitsuko,Suicide club,ISTP,2 Pdb Votes
1479,Gamer,Free Guy (2021),ISTP,15 Pdb Votes
1480,Jessie,Blue Bayou,ISTP,25 Pdb Votes
1481,Robespierre,Guy Purr-ee,ISTP,2 Pdb Votes
1482,Wade Garrett,Road House (1989),ISTP,1 Pdb Vote
1483,John Dalton,Road House (1989),ISTP,15 Pdb Votes
1484,The Ronin,Star Wars,ISTP,1 Pdb Vote
1485,Isaac Newton (Ike),Alien Planet,XXXX,1 Pdb Vote
1486,Leonardo Da Vinci (Leo),Alien Planet,ISTP,1 Pdb Vote
1487,Lindsay,Last Night in Soho (2021),ISTP,2 Pdb Votes
1488,Ben,Borat (Series),ISTP,4 Pdb Votes
1489,Bethany Weston,Borat (Series),ISTP,8 Pdb Votes
1490,The Tortoise,Borat (Series),ISTP,13 Pdb Votes
1491,Telegram Man,Borat (Series),XXXX,1 Pdb Vote
1492,Mind Your Own Fucking Business,Borat (Series),ISTP,2 Pdb Votes
1493,Morris the Barber,Coming to America (1988),ISTP,8 Pdb Votes
1494,Tom Cody,Streets of Fire,ISTP,1 Pdb Vote
1495,Violet,The Misfits (2021),ISTP,7 Pdb Votes
1496,Allan Quatermain,King Solomon's Mines (1985),ISTP,0
1497,Molly Craig,Rabbit-Proof Fence (2002),ISTP,0
1498,Carmen,Chasing Papi (2003),ISTP,0
1499,Cuffee,The Harder They Fall (2021),ISTP,0
1500,Cherokee Bill,The Harder They Fall (2021),ISTP,14 Pdb Votes
1501,Fulvio,Freaks Out,ISTP,11 Pdb Votes
1502,Brown,Exam (2009),ISTP,10 Pdb Votes
1503,Clown,Haunt (2019),ISTP,13 Pdb Votes
1504,Nate Macauley,One of us is Lying (Show),ISTP,128 Pdb Votes
1505,Nicole Horner,"Diabolique (Les Diaboliques, 1955)",ISTP,3 Pdb Votes
1506,Mr Dean,Black Narcissus (1947),ISTP,8 Pdb Votes
1507,Valentina,La Leyenda de la Nahuala,ISTP,13 Pdb Votes
1508,Psychs,Chucky,ISTP,6 Pdb Votes
1509,Kelly Maxwell,Evil Dead Series,ISTP,9 Pdb Votes
1510,David Brand,Nine Lives,XXXX,1 Pdb Vote
1511,Caroline Delmas,Black Box (2021),ISTP,2 Pdb Votes
1512,Balsan,Black Box (2021),ISTP,2 Pdb Votes
1513,Mal,Silverado,ISTP,8 Pdb Votes
1514,Cesar Faz,The Perfect Game,ISTP,1 Pdb Vote
1515,The Cat,Corpse Bride (2005),ISTP,10 Pdb Votes
1516,Tivoli,Halloween (2018 Timeline),XXXX,1 Pdb Vote
1517,Chief Inspector Even Longer,Der Wixxer,ISTP,2 Pdb Votes
1518,Darren Vader,Swindle (2013),ISTP,18 Pdb Votes
1519,Masked Man (John),He’s Out There,ISTP,1 Pdb Vote
1520,Ronnie Price,Recovery,ISTP,6 Pdb Votes
1521,Eve,Bound to Vengeance,ISTP,5 Pdb Votes
1522,Violet,Kristy (2014),ISTP,15 Pdb Votes
1523,matt,the room,ISTP,1 Pdb Vote
1524,Kolya Rybak,The Ascent (1976/1977),ISTP,3 Pdb Votes
1525,Rho Ki-Soo,Swing Kids (2018),ISTP,7 Pdb Votes
1526,Jose,Los Lunes al Sol / Mondays in the Sun (2002),ISTP,3 Pdb Votes
1527,Bill,Patch Adams,ISTP,1 Pdb Vote
1528,Chronos,Space Jam: A New Legacy,ISTP,1 Pdb Vote
1529,Mitch Williams,The Banana Splits Movie (2019),XXXX,10 Pdb Votes
1530,Mike,Terrifier,ISTP,6 Pdb Votes
1531,Jerry Wang,Transformers (Bayverse),ISTP,11 Pdb Votes
1532,Val Thundershock,Trolls (2016),ISTP,9 Pdb Votes
1533,Butt-head,Beavis and Butt-head Do America,ISTP,6 Pdb Votes
1534,Le gardien de nuit,Le soldat rose,ISTP,3 Pdb Votes
1535,Tragotto,I magicanti e i 3 elementi,ISTP,2 Pdb Votes
1536,Maider,Coven/Akelarre (2021),ISTP,20 Pdb Votes
1537,Reza Moradi,Just 6.5 (2019),ISTP,1 Pdb Vote
1538,Nangi,Zootopia (2016),ISTP,1 Pdb Vote
1539,Frank Weaver,Antlers (2021),XXXX,6 Pdb Votes
1540,Matthew Trant,The Man in the Moon (1991),ESTP,6 Pdb Votes
1541,Quinn Harris,"Six Days, Seven Nights (1998)",ISTP,3 Pdb Votes
1542,Guan Yu,red cliff (2008),ISTP,4 Pdb Votes
1543,Lang,Swallowtail Butterfly (1996),XXXX,9 Pdb Votes
1544,Red,No One Gets Out Alive (2021),ISTP,77 Pdb Votes
1545,Celine Naville,A Life Less Ordinary,ISTP,6 Pdb Votes
1546,Mizaki Watari,Drive My Car,ISTP,12 Pdb Votes
1547,Nick Gant,Push,ISTP,1 Pdb Vote
1548,Michael Myers,Halloween Kills (2021),ISTP,1 Pdb Vote
1549,Mamad, Sun Children,ISTP,9 Pdb Votes
1550,Rose,Don't Worry Darling (2022),XXXX,11 Pdb Votes
1551,Bertha,Fred: The Movie,ISTP,2 Pdb Votes
1552,Trigger,Robin Hood (1973),ISTP,7 Pdb Votes
1553,Alex,Mauvais Sang,ISTP,3 Pdb Votes
1554,Mike Milo,Cry Macho (2021),XXXX,2 Pdb Votes
1555,Strika,Beasts Of No Nation,ISTP,2 Pdb Votes
1556,Nona,Sparkshorts (Pixar Artists Projects),ISTP,10 Pdb Votes
1557,Benny,My Left Foot (1989),ISTP,4 Pdb Votes
1558,Bob Viddick,Copshop (2021),ISTP,2 Pdb Votes
1559,Boïko,The Big Hit,ISTP,2 Pdb Votes
1560,Commandant Bruno Forestier,Beau Travail (1999),ISTP,1 Pdb Vote
1561,Edward Nappo,The Power of the Dog (2021),ISTP,1 Pdb Vote
1562,Noah Sandborn,The Boy Next Door,ISTP,1 Pdb Vote
1563,John,Don't Worry Darling (2022),XXXX,11 Pdb Votes
1564,George Curtis,Design for Living (1933),XXXX,3 Pdb Votes
1565,Psiko,Hababam Sınıfı Üç Buçuk,ISTP,1 Pdb Vote
1566,Harry Morgan,To Have and Have Not (1944),ISTP,2 Pdb Votes
1567,Stella,How To Talk To Girls At Parties,ISTP,2 Pdb Votes
1568,Luke Churner,Teaching Mrs. Tingle,ISTP,5 Pdb Votes
1569,Agent Carter,Never-Ending Game of Revenge (2018),ISTP,4 Pdb Votes
1570,Ryunosuke Tsukue,The Sword of Doom (1966),ISTP,59 Pdb Votes
1571,Carly Pierce,Never-Ending Game of Revenge (2018),ISTP,176 Pdb Votes
1572,Kate,KATE (2021),ISTP,5 Pdb Votes
1573,Joe Baylor,The Guilty (2021),ISTP,3 Pdb Votes
1574,Maninho,Baixio das Bestas,ISTP,4 Pdb Votes
1575,Piper,Afterlife of the Party (2021),ISTP,5 Pdb Votes
1576,Nigel,The Wild,ISTP,1 Pdb Vote
1577,Paul De Smedt,A Bigger Splash,XXXX,1 Pdb Vote
1578,Kendall Jenners,The Package,ISTP,2 Pdb Votes
1579,Ray Breslin,Escape Plan 2: Hades,ISTP,11 Pdb Votes
1580,Charley Rumble,Paddington (2014),ISTP,12 Pdb Votes
1581,Hirono Shimizu,Battle Royale (2000),ISTP,5 Pdb Votes
1582,James Bond (Nelson),James Bond Film Series,ISTP,5 Pdb Votes
1583,Isabella Hudson,Final Destination 2 (2003),ISTP,3 Pdb Votes
1584,Anıl,Sen Kiminle Dans Ediyorsun,ISTP,1 Pdb Vote
