,char,movie,mbti,votes
1398,Fred Bellair,Laurence Anyways (2012),ESFP,0
1399,Gofar,Mencuri Raden Saleh (2022),ESFP,0
1400,Rupert,Barbie: The Princess And The Popstar,ESFP,5 Pdb Votes
1401,Riff,Barbie: The Princess And The Popstar,ESFP,9 Pdb Votes
1402,Leslie Miller,Drop Dead Gorgeous (1999),ESFP,7 Pdb Votes
1403,Bruno Jenkins,The Witches (1990),XXXX,1 Pdb Vote
1404,Gabriela Diniz (Gabi),Tudo por um popstar,ESFP,7 Pdb Votes
1405,Smith,Samaritan (2022),XXXX,1 Pdb Vote
1406,Lily Harris,The Naked Edge,ESFP,4 Pdb Votes
1407,Whiskey,Glass Onion: A Knives Out Mystery (2022),ESFP,190 Pdb Votes
1408,Birdie Jay,Glass Onion: A Knives Out Mystery (2022),ESFP,154 Pdb Votes
1409,Kostya Novotny,25th Hour,XXXX,1 Pdb Vote
1410,Frank,Matthias & Maxime (2019),ESFP,2 Pdb Votes
1411,De Roller,Pacifiction (2022),ESFP,5 Pdb Votes
1412,Mary,Total Recall (1990),ESFP,8 Pdb Votes
1413,Annie Oakley,Annie Get Your Gun (1950),ESFP,19 Pdb Votes
1414,Lotus,The Good Earth (1937),XXXX,1 Pdb Vote
1415,Father Chuck O'Malley,Going My Way (1944),ESFP,4 Pdb Votes
1416,Buford ,Nobody's Baby (2001),ESTP,8 Pdb Votes
1417,Cagalera ,Chicuarotes,ESFP,33 Pdb Votes
1418,Dagur the Deranged(RoB\DoB),How to Train Your Dragon (Franchise),ESFP,23 Pdb Votes
1419,Jennifer,Get a Clue,ESFP,2 Pdb Votes
1420,Cassandra Blaire,American Psycho 2,ESFP,10 Pdb Votes
1421,Mr. Walters,21 Jump Street (2012),ESFP,18 Pdb Votes
1422,Redd,Pirates of the Caribbean (Ride),ESTP,1 Pdb Vote
1423,Squire Trelawney,Treasure Island (1950),XXXX,2 Pdb Votes
1424,"Fidel ""zorrito"" Alvarez",Johnny Yuma (1966),ESFP,2 Pdb Votes
1425,Taiyi Zhenren,Nezha (2019),ESFP,5 Pdb Votes
1426,Tom Stark,All the King's Men (1949),XXXX,3 Pdb Votes
1427,Charlotte Riva,Dangerous Liaisons (2022),ESFP,5 Pdb Votes
1428,Derek,Seven in Heaven (2018),ESFP,2 Pdb Votes
1429,Liz Blake,Dressed to kill (1980),ESFP,2 Pdb Votes
1430,Nadia,Rocco and His Brothers (1960),ESFP,10 Pdb Votes
1431,Frank,Thief (1981),ESFP,11 Pdb Votes
1432,Mrs. Fitzpatrick,Tom Jones (1963),XXXX,1 Pdb Vote
1433,Sophie Western,Tom Jones (1963),XXXX,1 Pdb Vote
1434,Sandy Dupree,Jack Reacher (2012-2016),ESFP,11 Pdb Votes
1435,Trilby O'Farrell,Svengali (1931),ESFP,2 Pdb Votes
1436,Ferdinando di Borbone,Ferdinando e Carolina (1999),ESFP,2 Pdb Votes
1437,Joyce,Vera Drake (2004),ESFP,7 Pdb Votes
1438,Dima Semitsvetov (Дима Семицветов ),Beware of the Car (Берегись автомобиля) (1966),XXXX,13 Pdb Votes
1439,Montana,Do Revenge (2022),ESFP,31 Pdb Votes
1440,Winnie,Scooby-Doo and the Ghoul School,XXXX,14 Pdb Votes
1441,Jean,Passport to Paris (1999),ESFP,1 Pdb Vote
1442,Morgan Steel,Violent Night,ESFP,3 Pdb Votes
1443,The Son,Bullet Train,ESFP,35 Pdb Votes
1444,Sharon,Basket Case (1982),ESFP,1 Pdb Vote
1445,Sarah Logan,The Taking of Deborah Logan (2014),ESFP,11 Pdb Votes
1446,Grace,The Invitation (2022),ESFP,3 Pdb Votes
1447,Irina Saltykova,Brat 2/Brother 2 (2000),ESFP,2 Pdb Votes
1448,Talia,Honor Society (2022),ESFP,5 Pdb Votes
1449,Gary,Honor Society (2022),ESFP,8 Pdb Votes
1450,Zhang Yuxing,Upcoming Summer,XXXX,1 Pdb Vote
1451,Mathus,Love Destiny The Movie (Bupphesanniwat 2),ESFP,2 Pdb Votes
1452,Phob,Love Destiny The Movie (Bupphesanniwat 2),XXXX,12 Pdb Votes
1453,Seryozha Syroyezhkin,The Adventures of Electronic (1979),ESFP,10 Pdb Votes
1454,Kong,King Kong (1933),ESFP,16 Pdb Votes
1455,Kathy Kriticos,Thirteen Ghosts (2001),ESFP,2 Pdb Votes
1456,Maddy,Identity Theft of a Cheerleader,ESFP,8 Pdb Votes
1457,Francsesca,"L'ultimo bacio (The Last Kiss, 2001)",ESFP,2 Pdb Votes
1458,Bug Wendal,Gridiron Gang (2006),ESFP,1 Pdb Vote
1459,Nahid,Dance With Me (2019),ESFP,6 Pdb Votes
1460,Cleopatra,Cleopatra (2023),ESFP,2 Pdb Votes
1461,Deco,Feel the Beat (2020),ESFP,1 Pdb Vote
1462,Louise,A Million Ways To Die in The West,XXXX,4 Pdb Votes
1463,Carrie,Eternal Summer (2006),ESFP,3 Pdb Votes
1464,Agent Olympia,Odd Squad and the Timekeeper,ESFP,1 Pdb Vote
1465,Starla,Napoleon Dynamite (2004),ESFP,2 Pdb Votes
1466,Beth Cooper,"I Love You, Beth Cooper",ESFP,22 Pdb Votes
1467,Pompano Mike,The Binge,ESFP,1 Pdb Vote
1468,Alissa,Get Hard (2015),ESFP,4 Pdb Votes
1469,Eylül,Bi' Küçük Eylül Meselesi,ESFP,3 Pdb Votes
1470,Byeon Sang mi (Juror#4),Juror 8,ESFP,1 Pdb Vote
1471,Wink Harris,8 Mile (2002),ESFP,18 Pdb Votes
1472,Toby,They/Them,ESFP,6 Pdb Votes
1473,Gulab Mughal,Quaid-e-Azam Zindabad,ESFP,2 Pdb Votes
1474,Mary Musgrove,Persuasion (2022),ESFP,39 Pdb Votes
1475,Dixie,The Fox and the Hound (1981),ESFP,23 Pdb Votes
1476,Ana,Rapture / Arrebato (1979),ESFP,2 Pdb Votes
1477,General Davout,"Napoleon ""Kitbag"" (2023)",XXXX,1 Pdb Vote
1478,Benni,System Crasher,ESFP,2 Pdb Votes
1479,Margo,Lars and the Real Girl,ESFP,13 Pdb Votes
1480,Diesel,Fred 2: Night of the Living Fred,ESFP,5 Pdb Votes
1481,Yuan,Incantation (2022),ESFP,4 Pdb Votes
1482,Jung Mi,1987: when the day comes (2017),ESFP,2 Pdb Votes
1483,Debbie,The Angry Birds Movie (2016),ESFP,10 Pdb Votes
1484,Hector Grimm,Death Race,ESFP,2 Pdb Votes
1485,Gary,Fred: The Movie,ESFP,4 Pdb Votes
1486,Allie,Maggie (2015),ESFP,1 Pdb Vote
1487,Greeata Jendowanian,Star Wars,ESFP,6 Pdb Votes
1488,Lyn Me,Star Wars,ESFP,6 Pdb Votes
1489,Rystáll Sant,Star Wars,ESFP,6 Pdb Votes
1490,Reporterin,Captain Pineapple,ESFP,6 Pdb Votes
1491,Morris Townsend,The Heiress (1949),XXXX,1 Pdb Vote
1492,Tina,"Yo, adolescente",ESFP,16 Pdb Votes
1493,Cheryl Ann,Catch Me If You Can (2002),ESFP,7 Pdb Votes
1494,Blue,The Sea Beast,ESFP,21 Pdb Votes
1495,Sameer Rosselline,Hum dil de chuke sanam,XXXX,7 Pdb Votes
1496,Nandini Darbar,Hum dil de chuke sanam,ESFP,4 Pdb Votes
1497,Seung Il,6/45,ESFP,2 Pdb Votes
1498,The Thief,Seven Samurai (1954) (七人の侍),XXXX,1 Pdb Vote
1499,Lucinda,Into the Woods (2014),ESFP,2 Pdb Votes
1500,Poppy,Boy with bad luck,XXXX,1 Pdb Vote
1501,Emily,Boy with bad luck,ESFP,2 Pdb Votes
1502,Autumn,Boy with bad luck,ESFP,14 Pdb Votes
1503,Rebecca,16 Love (2012),ESFP,1 Pdb Vote
1504,Tracy Thurman,Diary of the dead,ESFP,1 Pdb Vote
1505,Gina,All I See Is You,ESFP,2 Pdb Votes
1506,Pilaf,"Dragon Ball: Fight Son Goku, Win Son Goku",ESFP,4 Pdb Votes
1507,Siren Sara,Willy's Wonderland (2021),ESFP,3 Pdb Votes
1508,Zoe,The Dead Don't Die (2019),XXXX,1 Pdb Vote
1509,Reverend Williams,Soul Food,ESFP,2 Pdb Votes
1510,Scotty,"Hello, Goodbye, and Everything In Between",ESFP,11 Pdb Votes
1511,Paul Conroy ,Buried (2010),XXXX,1 Pdb Vote
1512,Serena,Trumpet of The Swan (2001),ESFP,1 Pdb Vote
1513,Joey Glimco,The Irishman (2019),ESFP,66 Pdb Votes
1514,Nawi,The Woman King (2022),ESFP,4 Pdb Votes
1515,Nung kifli ,Ed.so family,ESFP,6 Pdb Votes
1516,Palm Sirawit,Ed.so family,ESFP,2 Pdb Votes
1517,Negin Mahmoodi,The Wedlock 2014,ESFP,17 Pdb Votes
1518,Marc,Boys (Jongens),ESFP,7 Pdb Votes
1519,Maggie Peterson,Chucky,ESFP,3 Pdb Votes
1520,John Lennon,Backbeat (1994),XXXX,4 Pdb Votes
1521,Mia,Spycies,ESFP,5 Pdb Votes
1522,Tap,Arashi no Yoru ni,ESFP,1 Pdb Vote
1523,Federico Aranda,Alive (1993),ESFP,7 Pdb Votes
1524,Lando (Auralnauts cannon),Auralnauts Star Wars Cannon,XXXX,7 Pdb Votes
1525,Robert Tepper,Auralnauts Star Wars Cannon,ESFP,10 Pdb Votes
1526,Chunk,Zhu Zhu Pets: Quest For Zhu,ESFP,1 Pdb Vote
1527,Edama Romney,See How They Run (2022),XXXX,4 Pdb Votes
1528,Dickie Attenborough,See How They Run (2022),XXXX,3 Pdb Votes
1529,Mr. Calvin,Honor Society (2022),ESFP,6 Pdb Votes
1530,B.B. King,Elvis (2022),ESFP,4 Pdb Votes
1531,Awan,Nanti Kita Cerita tentang Hari Ini,ESFP,10 Pdb Votes
1532,Ula la more,Funhouse,ESFP,2 Pdb Votes
1533,Dexter 'El Shocker' Souza,Funhouse,ESFP,1 Pdb Vote
1534,Ming,2 Moons (2017),ESFP,1 Pdb Vote
1535,Madame Jacques,La Cité de la Peur (1994),XXXX,4 Pdb Votes
1536,Bridget,The Swan Princess (1994),ESFP,2 Pdb Votes
1537,Azam,Abad va yek rooz(ابد و یک روز),ESFP,3 Pdb Votes
1538,Mohsen,Abad va yek rooz(ابد و یک روز),ESFP,4 Pdb Votes
1539,Shabnam,Grassland (2022),ESFP,2 Pdb Votes
1540,April,Fun Size,ESFP,124 Pdb Votes
1541,Danni Sanders,Not Okay (2022),ESFP,2 Pdb Votes
1542,Geetha R. Reddy,Arya,ESFP,11 Pdb Votes
1543,Tina Williams,"Halloween 4,5,6 Timeline",ESFP,3 Pdb Votes
1544,Ben’s three friends.,Escape Room (2019),XXXX,4 Pdb Votes
1545,Mark Stouffer,Wild America (1997),ESFP,2 Pdb Votes
1546,Lumiere,Chip 'n Dale Rescue Rangers (2022),ESFP,2 Pdb Votes
1547,Baloo,Chip 'n Dale Rescue Rangers (2022),ESFP,18 Pdb Votes
1548,Town Crier,Corpse Bride (2005),ESFP,16 Pdb Votes
1549,Alla,Univer. New Dorm,ESFP,50 Pdb Votes
1550,Kuzya,Univer. New Dorm,ESFP,12 Pdb Votes
1551,Angela,Why Did I Get Married?,ESFP,1 Pdb Vote
1552,Dara,Three Months,ESFP,1 Pdb Vote
1553,Dr. Diaz,Three Months,XXXX,3 Pdb Votes
1554,Addie,Love & Gelato (2022),ESFP,1 Pdb Vote
1555,Wasylko,Znachor (1982),XXXX,9 Pdb Votes
1556,Beaver Baker,Interceptor (2022),ESFP,1 Pdb Vote
1557,Gustavo Viturino,Swingverse,ESFP,2 Pdb Votes
1558,Nanny,The Thief and the Cobbler (1993),ESFP,9 Pdb Votes
1559,Theo,Booksmart (2019),ESFP,4 Pdb Votes
1560,Darminah,Satan's Slaves (Franchise),ESFP,5 Pdb Votes
1561,Cooper,Fire Island (2022),XXXX,2 Pdb Votes
1562,Luke,Fire Island (2022),ESFP,7 Pdb Votes
1563,Jakub,Loners (2000),ENFP,10 Pdb Votes
1564,Alexander,Nine Days (2020),ESFP,4 Pdb Votes
1565,Vassago,Hideaway (1995),ESFP,3 Pdb Votes
1566,Maya,Let's Play Some Mafia (2022),ESFP,1 Pdb Vote
1567,Bertille,Un Frère (2018),ESFP,2 Pdb Votes
1568,Burglar,Fulled,ESFP,8 Pdb Votes
1569,Tabatha,Gentlemen Broncos (2009),ESFP,4 Pdb Votes
1570,Keegan,Fire Island (2022),ESFP,13 Pdb Votes
1571,Hobie Doyle,"Hail, Caesar (2016)",ESFP,15 Pdb Votes
1572,Baird Whitlock,"Hail, Caesar (2016)",ESFP,12 Pdb Votes
1573,Sonietta,A Clockwork Orange (1971),ESFP,1 Pdb Vote
1574,Terrell,Hollywood Stargirl,ESTJ,8 Pdb Votes
1575,Yuki Morita,Exte,ESFP,1 Pdb Vote
1576,Rebecca,Superhost,XXXX,3 Pdb Votes
1577,Isa,Kidnapped (Secuestrados),ESFP,1 Pdb Vote
1578,Rita,What's New Pussycat? (1965),ESFP,1 Pdb Vote
1579,Carole,What's New Pussycat? (1965),ESFP,19 Pdb Votes
1580,Da Nang Prostitute,Full Metal Jacket (1987),ESFP,1 Pdb Vote
1581,Noori Sood,Dil Dhadakne Do,ESTP,12 Pdb Votes
1582,Bok-soon,Monster (2014),ESFP,5 Pdb Votes
1583,Vinny,Summer of Sam (1999),ESFP,3 Pdb Votes
1584,Farah Ali,Dil Dhadakne Do,ESFP,5 Pdb Votes
1585,Soo Wan,Decision To Leave (2022),ESFP,1 Pdb Vote
1586,Jamali,EMO The Musical (2016),ESFP,1 Pdb Vote
1587,Roz,EMO The Musical (2016),ESFJ,6 Pdb Votes
1588,Asumaniemi,The Unknown Soldier (2017),ESFP,1 Pdb Vote
1589,Lena,Conte d'ete (A summer's tale),ESFP,3 Pdb Votes
1590,Oh Dae Oh,Decibel (2022),ESFP,10 Pdb Votes
1591,CPO Walter “The Beast” Lynch,Battleship (2012),ESFP,5 Pdb Votes
1592,Vanhala,The Unknown Soldier (2017),ESFP,2 Pdb Votes
1593,The prostitute ,Ten (2002),XXXX,4 Pdb Votes
1594,Amin,Ten (2002),ESFP,14 Pdb Votes
1595,Gerri Fields,Very Good Girls,ESFP,5 Pdb Votes
1596,Tim,Crush (2022),ESFP,9 Pdb Votes
1597,Angie Evans,Crush (2022),ESFP,5 Pdb Votes
1598,Li,La Colline où rugissent les lionnes,ESFP,2 Pdb Votes
1599,"Lt. Javy "" Coyote"" Machado",Top Gun Series,ESFP,0
1600,"Lt. Mickey "" Fanboy"" Garcia",Top Gun Series,XXXX,10 Pdb Votes
1601,Fred Donahue,Bruce Almighty (2003),ESFP,2 Pdb Votes
1602,Eavesdropping Kid,Bruce Almighty (2003),ESFP,2 Pdb Votes
1603,Kid on the Bike,Bruce Almighty (2003),ESFP,2 Pdb Votes
1604,Diner Waitress,Bruce Almighty (2003),ESFP,2 Pdb Votes
1605,Marion,Pauline à la plage,XXXX,3 Pdb Votes
1606,Hannah Brenek,The Possession,ESFP,15 Pdb Votes
1607,Albert,A Monster in Paris,ESFP,13 Pdb Votes
1608,Chuck,Angry Birds: Summer Madness (2022),ESFP,54 Pdb Votes
1609,TV Musical Soldier,Everything Everywhere All At Once,ESFP,4 Pdb Votes
1610,Kyle Cooper,The Game Plan (2007),XXXX,12 Pdb Votes
1611,Tattiana,The Game Plan (2007),ESFP,6 Pdb Votes
1612,Jesse,Malang,XXXX,1 Pdb Vote
1613,Teresa,Man of the House,ESFP,2 Pdb Votes
1614,Salman Habib,Zindagi Na Milegi Dobara,ESFP,4 Pdb Votes
1615,Wassila,Papicha,ESFP,1 Pdb Vote
1616,Yaz,Senior Year,ESFP,28 Pdb Votes
1617,Stepsisters,Happily N'Ever After,ESFP,2 Pdb Votes
1618,shirine (oussama),Much Loved (2015),ESFP,1 Pdb Vote
1619,Noha,Much Loved (2015),XXXX,4 Pdb Votes
1620,Bicycle Man,"Ritual, 式日, (2000)",XXXX,1 Pdb Vote
1621,Gunnar,The Northman (2022),ESFP,23 Pdb Votes
1622,Babubhai,Dhamaal (2007),ESFP,7 Pdb Votes
1623,Tweedledum,Alice in Wonderland / Through the Looking Glass (2010 - 2016),ESFP,10 Pdb Votes
1624,James Marlowe,Men (2022),ESFP,10 Pdb Votes
1625,Snowanna Rainbeau,Wreck-It Ralph (Franchise),ESFP,18 Pdb Votes
1626,Shmakova / Шмакова,Scarecrow (Чучело),ESFP,15 Pdb Votes
1627,Wayne Floyd,Fireproof (2008),ESFP,1 Pdb Vote
1628,Wahyu,KKN di Desa Penari,ESFP,15 Pdb Votes
1629,Ben,The Invitation (2015),XXXX,2 Pdb Votes
1630,Sadie,The Invitation (2015),ESFP,12 Pdb Votes
1631,Huang Wen Zi (Pinky),Till We Meet Again (2021),XXXX,1 Pdb Vote
1632,Nobuo Kataoka,Still Walking,ESFP,8 Pdb Votes
1633,Ella,Moonwalkers,ESFP,6 Pdb Votes
1634,Glenn,Moonwalkers,ESFP,6 Pdb Votes
1635,Young chae ,I (2021),ESFP,1 Pdb Vote
1636,"Man In Ping ""IP Man""",Ah boys to men,ESFP,6 Pdb Votes
1637,Chung-Woon,Alienoid (2022),XXXX,1 Pdb Vote
1638,girl,killer spider,ESFP,1 Pdb Vote
1639,Amy March,Little Women (2018),XXXX,5 Pdb Votes
1640,Lexie,Deadly Detention,XXXX,6 Pdb Votes
1641,Kim Doo-Shik,Special Delivery (2022),XXXX,5 Pdb Votes
1642,Xavier,Les crevettes pailletées,ESFP,5 Pdb Votes
1643,jeff dog,tadeo jones : the lost explorer 2012,ESFP,1 Pdb Vote
1644,Hino Wataru,Shinhannin Flag (真犯人フラグ) 2021,ESFP,1 Pdb Vote
1645,Kisha,Tamara (2005),ESFP,11 Pdb Votes
1646,Princess Sara,Sonic the Hedgehog (OVA),ESFP,5 Pdb Votes
1647,Monika,Summer with Monika (1953) (Sommaren med Monika),ESFP,16 Pdb Votes
1648,Tiago,City of God (2002),ESFP,4 Pdb Votes
1649,Becky,Waitress,ESFP,1 Pdb Vote
1650,Fatoş,In Good Hands (Sen Yaşamaya Bak),ESFP,10 Pdb Votes
1651,Claire,Sorority Row (2009),XXXX,7 Pdb Votes
1652,Solmaz,Aile Arasinda,ESFP,11 Pdb Votes
1653,Gretchen,Bingo: O Rei das Manhãs,ESFP,1 Pdb Vote
1654,Şev,Sprite Pazarlama,ESFP,1 Pdb Vote
1655,Niko,Posledice (Consequences),ESFP,26 Pdb Votes
1656,Federico Alcini,Vacanze Estive,ESFP,2 Pdb Votes
1657,Jack Frost,Jack Frost (1998),ESFP,9 Pdb Votes
1658,Barbara Rose,The War of the Roses,ESFP,7 Pdb Votes
1659,Miklo Velka,"Blood in, Blood Out",ESFP,5 Pdb Votes
1660,Reginaldo,"Ó Paí, Ó (Look at this)",ESFP,8 Pdb Votes
1661,Town Kid #6,Encanto (2021),XXXX,6 Pdb Votes
1662,Tom Marshall,Without a Paddle,ESFP,10 Pdb Votes
1663,Joby Taylor,For Ellen (2012),ESFP,3 Pdb Votes
1664,Zoey Evans,Let's Play Some Mafia (2022),ESFP,3 Pdb Votes
1665,Pamela Penrose,Mrs. Harris Goes to Paris (2022),ESFP,8 Pdb Votes
1666,Daniel Rey,Paranormal Activity,ESFP,2 Pdb Votes
1667,Ronjon,The Bubble (2022),ESFP,2 Pdb Votes
1668,Howie Frangopolous,The Bubble (2022),ESFP,2 Pdb Votes
1669,Lauren Van Chance,The Bubble (2022),ESFP,7 Pdb Votes
1670,Jebelli,No Men Allowed (2011),ESFP,1 Pdb Vote
1671,Kuna,G.O.R.A. (2004),XXXX,2 Pdb Votes
1672,Don Simon,Nahuel y el libro mágico,ESFP,5 Pdb Votes
1673,"Patricia Gaitán ""La Zorra""",Perras 2011,ESFP,18 Pdb Votes
1674,Francine,Wrong Turn (2003),ESFP,1 Pdb Vote
1675,Pick-up Guy,Desperado,ESFP,23 Pdb Votes
1676,"Herbie, The Love Bug","Herbie, The Love Bug (film series)",ESFP,8 Pdb Votes
1677,Os Ninfetinhos,Dan Life,ESFP,3 Pdb Votes
1678,Bella,Barbie: Video Game Hero,ESFP,1 Pdb Vote
1679,Lali,Fukrey,XXXX,4 Pdb Votes
1680,Lupin,4Kings,XXXX,19 Pdb Votes
1681,Thiago Verás,Dan Life,ESFP,9 Pdb Votes
1682,Phil Stevens,Scream (Franchise),ESFP,4 Pdb Votes
1683,Becky Something,Her Smell (2018),ESFP,9 Pdb Votes
1684,Mikhail Bestuzhev-Ryumin / Михаил Бестужев-Рюмин,Union Of Salvation / Союз Спасения (2019),ESFP,1 Pdb Vote
1685,Claire Kuchever,Déjà Vu (2006),XXXX,7 Pdb Votes
1686,Blaine Cody,Rat Race (2001),ESFP,14 Pdb Votes
1687,Selminha,Tô ryca,ESFP,1 Pdb Vote
1688,Adrian Austin,The Lost City (2022),ESFP,7 Pdb Votes
1689,"Sangram ""Simmba"" Bhalerao",Simmba (2018),XXXX,5 Pdb Votes
1690,Mbali Terra Mabunda,Silverton Siege,ESFP,9 Pdb Votes
1691,Cole Turner,Follow me (2020),ESFP,2 Pdb Votes
1692,Iver Iversen,Against the Ice,ESFP,8 Pdb Votes
1693,Léa,Boyfriends and Girlfriends,ESFP,23 Pdb Votes
1694,Kimmy,The Purge (Franchise),ESFP,2 Pdb Votes
1695,Mitchie,Wonder Girls - The Movie,ESFP,1 Pdb Vote
1696,Sohee,Wonder Girls - The Movie,ESFP,6 Pdb Votes
1697,Ben,Tom and Jerry (2021),ESFP,4 Pdb Votes
1698,Sin-Dee Rella,Tangerine,ESFP,6 Pdb Votes
1699,The 🥵 Rod,STRIVE,ESFP,0
1700,Madison 🚐,STRIVE,ESFP,6 Pdb Votes
1701,Auntie Lily,Turning Red (2022),ESFP,31 Pdb Votes
1702,Shen Gongbao,Jiang Ziya,ESFP,9 Pdb Votes
1703,Disco Girl,Beyond The Darkness (1979),ESFP,6 Pdb Votes
1704,hitch-hiker,Beyond The Darkness (1979),ESFP,6 Pdb Votes
1705,"Cappuccino's nephew ""DJ bean""",Killer Bean Forever (2009),ESFP,16 Pdb Votes
1706,Kenny Crandell,Don't Tell Mom The Babysitter's Dead (1991),ESFP,9 Pdb Votes
1707,Irene Bullock ,My Man Godfrey (1936),ENFP,7 Pdb Votes
1708,Dimitri,Transporter 2,ESFJ,1 Pdb Vote
1709,Curry,Old Henry (2021),ESFP,14 Pdb Votes
1710,Jaleel,Dope (2015),ESFP,3 Pdb Votes
1711,Sunny von Bülow,Reversal of Fortune (1990),ESFP,2 Pdb Votes
1712,Ivory,How High (2001),ESFP,4 Pdb Votes
1713,Philip Huntley,How High (2001),ESFP,3 Pdb Votes
1714,Deiago Waxler,Tales Of The Hunger Games (TOTHG),ESFP,1 Pdb Vote
1715,Pinnet Octone,Tales Of The Hunger Games (TOTHG),ESFP,1 Pdb Vote
1716,Chad,Fresh (2022),ESFP,24 Pdb Votes
1717,Lisa Cohen,Margaret (2011),XXXX,6 Pdb Votes
1718,Rea Carters,Tales Of The Hunger Games (TOTHG),ESFP,1 Pdb Vote
1719,Cure Olive Lipp,Tales Of The Hunger Games (TOTHG),ESFP,1 Pdb Vote
1720,Eddie,Bara no Sōretsu / Funeral Parade of Roses (1969),ESFP,10 Pdb Votes
1721,Pash,Whip It (2009),ESFP,3 Pdb Votes
1722,Lucky,Dr.Doolittle (1998),ESFP,1 Pdb Vote
1723,Ming,Kung Fu Panda (Franchise),ESFP,8 Pdb Votes
1724,Wanda Wilcox,Barfly (1987),ESFP,6 Pdb Votes
1725,Mika,After Yang,ESFP,5 Pdb Votes
1726,Darius Tureau,Black and Blue,XXXX,1 Pdb Vote
1727,Anna,Il filo invisibile (The Invisible Thread),ESFP,11 Pdb Votes
1728,Shooting Star #1,Under The Silver Lake,ESFP,10 Pdb Votes
1729,Deputy Hong,Yaksha: Ruthless Operations,ESFP,4 Pdb Votes
1730,Regina,Anónima,ESFP,3 Pdb Votes
1731,Aaron T.,Turning Red (2022),ESFP,149 Pdb Votes
1732,Bohumil Stejskal,"Dedičství, aneb k*rva hoši guten tag",ESFP,3 Pdb Votes
1733,Bonnie Clayton,Nope (2022),ESFP,2 Pdb Votes
1734,Cora Smith,The Postman Always Rings Twice (1946),XXXX,11 Pdb Votes
1735,Marie I,Daisies (1966),ESFP,33 Pdb Votes
1736,Millie Crocker-Harris,The Browning Version (1951),ESFP,5 Pdb Votes
1737,Chelsea Thayer,On Golden Pond (1981),ESFP,3 Pdb Votes
1738,Dylan,Malibu Rescue,ESFP,2 Pdb Votes
1739,Nate Hoffman,Unsane,ESFP,10 Pdb Votes
1740,Laurette Voleur,The Beverly Hillbillies (1993),ESFP,5 Pdb Votes
1741,Jethro Bodine,The Beverly Hillbillies (1993),ESFP,5 Pdb Votes
1742,Bob,Frankenweenie (2012),ESFP,4 Pdb Votes
1743,Go Taek-il,Start-Up (Sidong) (2019),ESFP,3 Pdb Votes
1744,Gorbash,The Flight Of Dragons (1982),XXXX,2 Pdb Votes
1745,Percy Hotspur,The King (2019),ESFP,9 Pdb Votes
1746,Brer Wolf,The Adventures of Brer Rabbit,ESFP,5 Pdb Votes
1747,Zachary Gray,A Ring of Endless Light (film),ESFP,5 Pdb Votes
1748,Thomas,Let Me In,ESFJ,1 Pdb Vote
1749,Lolita Quintero,The Mark of Zorro (1940),XXXX,1 Pdb Vote
1750,Alvin C. York,Sergeant York,ESFP,1 Pdb Vote
1751,Cesca Camonte,Scarface (1932),ISFP,10 Pdb Votes
1752,Leslie Benedict ,Giant (1956),XXXX,4 Pdb Votes
1753,walter colley,Love Don’t Cost A Thing,ESFP,6 Pdb Votes
1754,Blerb,Despicable Me (Franchise),ESFP,6 Pdb Votes
1755,Jennifer,Bigbug,XXXX,1 Pdb Vote
1756,Mary Machiavelli,Il Burbero (The Gruff),ESFP,2 Pdb Votes
1757,Renata,Il bisbetico domato (The Taming of the Scoundrel),ESFP,7 Pdb Votes
1758,Lisa Silvestri,Il bisbetico domato (The Taming of the Scoundrel),ESFP,8 Pdb Votes
1759,Madeline Newman,STRIVE,ESFP,8 Pdb Votes
1760,Riley Robin,STRIVE,ESFP,8 Pdb Votes
1761,Kentie me,STRIVE,ESFP,13 Pdb Votes
1762,Chi-Chi,To Wong Foo Thanks For Everything,ESFP,2 Pdb Votes
1763,Charles Gordon Windsor,Mystic Pizza,ESFP,3 Pdb Votes
1764,Jojo,Mystic Pizza,ESFP,35 Pdb Votes
1765,Wendy Wu,Wendy Wu: Homecoming Warrior (2006),ESFP,6 Pdb Votes
1766,Talon,Raya and the Last Dragon (2021),ESFP,1 Pdb Vote
1767,Eliza Birch,Prisoners (2013),ESFP,8 Pdb Votes
1768,Mia Thompson,First Daughter (2004),ESFP,1 Pdb Vote
1769,Rosa,Heavy Traffic (1973),ESFP,9 Pdb Votes
1770,Snowflake,Heavy Traffic (1973),ESFP,1 Pdb Vote
1771,Jinks,Gulliver’s Travels,ESFP,1 Pdb Vote
1772,Betty Jones,Date Movie (2006),ESFP,1 Pdb Vote
1773,Bernie Fockyerdoder,Date Movie (2006),ESFP,1 Pdb Vote
1774,Andy,Date Movie (2006),ESFP,13 Pdb Votes
1775,Lipstick Lesbian,But I'm a Cheerleader (1999),ESFP,9 Pdb Votes
1776,Maria,Cries and Whispers (1972) (Viskningar och rop),ESFP,2 Pdb Votes
1777,Aileen Wuornos,Aileen Wuornos: American Boogeywoman (2021),ESFP,4 Pdb Votes
1778,Kolobok,The Last Bogatyr (trilogy),ESFP,6 Pdb Votes
1779,Gretchen,Anatomy (2000),ESFP,10 Pdb Votes
1780,Vera Lorranie Dinkle,Mary and Max (2009),ESFP,1 Pdb Vote
1781,Morgiana,Arabian nights (2000 miniseries),ESFP,9 Pdb Votes
1782,Aladdin,Arabian nights (2000 miniseries),ESFP,40 Pdb Votes
