,char,movie,mbti,votes
1873,The Bloody Baron,Harry Potter / Wizarding World Films,ESTJ,9 Pdb Votes
1874,Muriel,Harry Potter / Wizarding World Films,ESTJ,4 Pdb Votes
1875,Mali,Extinct (2021),ESTJ,3 Pdb Votes
1876,Father Solomon,Red Riding Hood (2011),ESTJ,1 Pdb Vote
1877,Aventureira Amarela (Vitória),Os Aventureiros,ESTJ,5 Pdb Votes
1878,Aventureira Rosa (Jessi),Os Aventureiros,ESTJ,37 Pdb Votes
1879,Sheriff Jones,1922 (2017),XXXX,16 Pdb Votes
1880,Frank Ochoa,Death Wish,ESTJ,7 Pdb Votes
1881,Burt Cummings,Army of the Dead / Army of Thieves (2021),ESTJ,5 Pdb Votes
1882,Izzy Woods,Legally Blondes (2009),ESTJ,9 Pdb Votes
1883,Ethan Sawyer,Those Who Wish Me Dead (2021),ESTJ,19 Pdb Votes
1884,Jack Blackwell,Those Who Wish Me Dead (2021),ESTJ,110 Pdb Votes
1885,Raveendran,Kala (2021),XXXX,1 Pdb Vote
1886,Martin,Army of the Dead / Army of Thieves (2021),ESTJ,5 Pdb Votes
1887,Sheila,Fear Street (Franchise),ESTJ,13 Pdb Votes
1888,Ravi,I (Tamil),ESTJ,1 Pdb Vote
1889,Nikolay Vyazemsky,Silver Skates,ESTJ,1 Pdb Vote
1890,Arkady Trubetskoy,Silver Skates,ESTJ,4 Pdb Votes
1891,Tuya,Exodus: Gods and Kings (2014),ESTJ,1 Pdb Vote
1892,Hegep,Exodus: Gods and Kings (2014),ESTJ,27 Pdb Votes
1893,Commander Richter,Angels & demons (2009),ESTJ,1 Pdb Vote
1894,Mamie-Claire,Mistress America (2015),ESTJ,1 Pdb Vote
1895,Layton T. Montgomery,Bee Movie (2007),ESTJ,15 Pdb Votes
1896,Alonzo Mosely,Midnight Run,XXXX,1 Pdb Vote
1897,Rachel Reiter,The Red Sea Diving Resort (2019),XXXX,0
1898,Rachel Thompson,Fear Street (Franchise),ESTJ,0
1899,Antunes,O Homem Que Copiava,ESTJ,0
1900,Heidi Hansen,Dear Evan Hansen (Movie),XXXX,4 Pdb Votes
1901,Marion Hawthorne,Harriet The Spy (1996),ESTJ,5 Pdb Votes
1902,Big Edna,UHF,ESTJ,3 Pdb Votes
1903,Lona Skinner,Candy Jar,ESTJ,18 Pdb Votes
1904,Anthony Petrocelli,Monster,ESTJ,2 Pdb Votes
1905,Von Geisler,Frontier(s),XXXX,1 Pdb Vote
1906,Miss Taylor,Pete's Dragon (1977),ESTJ,5 Pdb Votes
1907,Richard Morgan,Weaponized,ESTJ,2 Pdb Votes
1908,Vick,Profile (2018),ESTJ,3 Pdb Votes
1909,Major Jackson,Django (1966),XXXX,1 Pdb Vote
1910,Patron,Korkusuz Korkak (1979),ESTJ,1 Pdb Vote
1911,Capt. Angie Garza,Spiral (2021),ESTJ,14 Pdb Votes
1912,Pinky,Friday (1995),ESTJ,2 Pdb Votes
1913,Agent Neville Flynn,Snakes on a Plane (2006),ESTJ,2 Pdb Votes
1914,Captain Davenport,A Soldier’s Story,ESTJ,2 Pdb Votes
1915,Dudley,Young Sherlock Holmes,ESTJ,9 Pdb Votes
1916,Bambino,They Call Me Trinity (1970),XXXX,8 Pdb Votes
1917,Julianne Bryan,Frenemies (2012),ESTJ,14 Pdb Votes
1918,Bob Toal,Filth (2013),ESTJ,13 Pdb Votes
1919,Elvi Räppääjä,Risto Räppääjä,ESTJ,19 Pdb Votes
1920,Mrs. Alexandra X,The Nanny Diaries,XXXX,2 Pdb Votes
1921,Colonel,Șantaj,ESTJ,6 Pdb Votes
1922,Maaranjeri Karunakara Menon,Narasimham,ESTJ,3 Pdb Votes
1923,Iñigo Villanueva,Hayop Ka!,ESTJ,3 Pdb Votes
1924,Fifi,Open Season (2006),ESTJ,40 Pdb Votes
1925,McSquizzy,Open Season (2006),ESTJ,20 Pdb Votes
1926,Simon Grady,Cube²: Hypercube (2002),ESTJ,5 Pdb Votes
1927,Takayasu Tsutsui,Cold Fish(2010),ESTJ,3 Pdb Votes
1928,Oma Slättberg,Die wilden Hühner (2006),ESTJ,11 Pdb Votes
1929,Paula Thomas,Valentine’s Day (2010),ESTJ,1 Pdb Vote
1930,Bhagwanti,Hum Aapke Hain Koun,XXXX,2 Pdb Votes
1931,Chicken,The Big Bad Fox and Other Tales... (2017),ESTJ,3 Pdb Votes
1932,Anita,West Side Story (2021),ESTJ,69 Pdb Votes
1933,Francis Longchamp,Tom at The Farm (2013),ESTJ,4 Pdb Votes
1934,Velitel,Princezna ze mlejna (1994),ESTJ,2 Pdb Votes
1935,Jean,Princezna ze mlejna (1994),ESTJ,2 Pdb Votes
1936,Patty,Elvira: Mistress of the Dark (1988),ESTJ,3 Pdb Votes
1937,Kate Stanton,12 Dates of Christmas,ESTJ,5 Pdb Votes
1938,Élisabeth Choquet,Masculin féminin (1966),ESTJ,1 Pdb Vote
1939,Tony,Arlo the Alligator Boy (2021),ESTJ,3 Pdb Votes
1940,Taylor Dean,Zapped,ESTJ,37 Pdb Votes
1941,Thomas Wolsey,Anne Of The Thousand Days,ESTJ,2 Pdb Votes
1942,Thomas Boleyn,Anne Of The Thousand Days,ESTJ,2 Pdb Votes
1943,Uglúk,The Lord of the Rings (Film Trilogy),ESTJ,8 Pdb Votes
1944,Malik,Blinded By The Light (2019),ESTJ,8 Pdb Votes
1945,Ephraim,Munich (2005),ESTJ,1 Pdb Vote
1946,Judy Harmon,Judas and the Black Messiah (2021),ESTJ,7 Pdb Votes
1947,Vortigern,Merlin (1998 Miniseries),ESTJ,2 Pdb Votes
1948,Маша,Funny Friends,ESTJ,10 Pdb Votes
1949,Ashley,LOL(2012),ESTJ,16 Pdb Votes
1950,Jones,Replicas (2018),ESTJ,1 Pdb Vote
1951,Detective Croydon,My First Summer,ESTJ,1 Pdb Vote
1952,Jeriba Shigan,Enemy Mine,ESTJ,2 Pdb Votes
1953,Dr. Nicole 'Nic' Allgood,The Kids Are All Right (2010),ESTJ,6 Pdb Votes
1954,Eva,Rio (2011),ESTJ,13 Pdb Votes
1955,Okono,Lady Snowblood (Shurayukihime),ESTJ,5 Pdb Votes
1956,Mr. Wang,Wish Dragon (2021),ESTJ,27 Pdb Votes
1957,Long,Wish Dragon (2021),ESTJ,121 Pdb Votes
1958,Ernie,Return Of The Living Dead,ESTJ,2 Pdb Votes
1959,Dr. Vanessa Fanning,Every Breath You Take,ESTJ,3 Pdb Votes
1960,Jong-Woo,Tune in for Love (2019),XXXX,5 Pdb Votes
1961,Bellza,Plan Bee (2007),ESTJ,2 Pdb Votes
1962,Malococsis,Asterix and Obelix (Franchise),ESTJ,2 Pdb Votes
1963,Sailing Master John Allen,Master and Commander: The Far Side of the World (2003),ESTJ,30 Pdb Votes
1964,Camille Wright,Love & Basketball (2000),ESTJ,23 Pdb Votes
1965,Mafalda,Call Me by Your Name (2017),ESTJ,2 Pdb Votes
1966,Spanky,The Little Rascals (1994),ESTJ,5 Pdb Votes
1967,Yvonne,A Nightmare on Elm Street (Franchise),ESTJ,2 Pdb Votes
1968,Major Stone,28 Weeks Later,ESTJ,13 Pdb Votes
1969,Claire Reimann,Crisis (2021),ESTJ,15 Pdb Votes
1970,Dr. Winston Zeddmore,Ghostbusters: Afterlife (2021),ISFJ,3 Pdb Votes
1971,Amonbofis / Criminalis,Asterix and Obelix (Franchise),ESTJ,6 Pdb Votes
1972,Joi,Friday (1995),ESTJ,3 Pdb Votes
1973,Jamie,That’s My Boy,ESTJ,54 Pdb Votes
1974,Kate Thompson,The Gods Must Be Crazy,ESTJ,21 Pdb Votes
1975,Galactic Empire,Star Wars,ESTJ,3 Pdb Votes
1976,Kim,Shiva Baby (2020),ESTJ,2 Pdb Votes
1977,Thomas Dunwitty,Bamboozled,ESTJ,6 Pdb Votes
1978,Judy Molloy,In the Loop,ESTJ,1 Pdb Vote
1979,General Douglas Hein,Final Fantasy: The Spirits Within,ESTJ,6 Pdb Votes
1980,Captain Shimamoto,The Chinese Widow (Feng huo fang fei) (2017),ESTJ,2 Pdb Votes
1981,Niu Niu Zi,The Chinese Widow (Feng huo fang fei) (2017),ESTJ,2 Pdb Votes
1982,Mary Delgado,Jersey Boys,ESTJ,2 Pdb Votes
1983,Mr. Primrose,Barbie and the Secret Door,ESTJ,9 Pdb Votes
1984,Nick,The Mistle-Tones,ESTJ,3 Pdb Votes
1985,Marci,The Mistle-Tones,ESTJ,2 Pdb Votes
1986,Tom Duvall,Not Another Happy Ending,ESTJ,11 Pdb Votes
1987,"Robert ""Bobby"" Monday",Premium Rush,ESTJ,1 Pdb Vote
1988,Sheriff Berringer,Hansel & Gretel: Witch Hunters,ESTJ,1 Pdb Vote
1989,Daruma-san ga Koronda,Kamisama no Iutoori,ESTJ,1 Pdb Vote
1990,Doyle Lonnegan,The Sting,ESTJ,18 Pdb Votes
1991,terahara,grasshopper,ESTJ,17 Pdb Votes
1992,hiyoko,grasshopper,ESTJ,2 Pdb Votes
1993,Oku Eiji,Kamisama no Iutoori,ESTJ,4 Pdb Votes
1994,Shimmer,Barbie: Fairytopia (2005),ESTJ,7 Pdb Votes
1995,Paul,The Father (2020),ESTJ,4 Pdb Votes
1996,Louise Williams,Mars Attacks! (1996),ESTJ,0
1997,General Decker,Mars Attacks! (1996),ESTJ,0
1998,Allie,Thunder Force,ESTJ,0
1999,Magnus Crome,Mortal Engines (2018),ESTJ,0
