,char,movie,mbti,votes
1353,Spider,Gran Torino (2008),ESTP,8 Pdb Votes
1354,Hyun Seok,Gangnam Zombie,XXXX,1 Pdb Vote
1355,James McCandles,Big Jake (1971),ESTP,1 Pdb Vote
1356,Mike Hawkins,The Contractor (2022),ESTP,8 Pdb Votes
1357,Shiva,KANTARA,ESTP,1 Pdb Vote
1358,Putaro,Oni: Thunder God's Tale,ESTP,6 Pdb Votes
1359, Solokha,The Night Before Christmas,XXXX,3 Pdb Votes
1360,Harry,Significant Other (2022),XXXX,9 Pdb Votes
1361,William Holden,Licorice Pizza,ESTP,3 Pdb Votes
1362,Sevda,Maidenin Altın Günü,ESTP,1 Pdb Vote
1363,"Monkey ""Drug dealer""",The Hangover Trilogy,ESTP,2 Pdb Votes
1364,Velja,"Pretty Village, Pretty Flame (1996)",XXXX,3 Pdb Votes
1365,Jacob,Let's Play Some Mafia (2022),ESTP,2 Pdb Votes
1366,Carolina,Let's Play Some Mafia (2022),ESTP,3 Pdb Votes
1367,Camille,Step Up (2006),XXXX,1 Pdb Vote
1368,Mac Carter,Step Up (2006),ESTP,1 Pdb Vote
1369,Gym Teacher,Frankenweenie (2012),ESTP,14 Pdb Votes
1370,Reggaetón Trolls,Trolls (2016),ESTP,5 Pdb Votes
1371,Brooke,Terrifier 2,ESTP,3 Pdb Votes
1372,Jeaob sae,pipeline,XXXX,12 Pdb Votes
1373,Jack Santos,Child's Play (1988),ESTP,18 Pdb Votes
1374,Chucky/Charles Lee Ray,Child's Play (1988),ESTP,1 Pdb Vote
1375,Truck Driver,Duel (1971),ESTP,1 Pdb Vote
1376,Molly,Idle Hands,XXXX,3 Pdb Votes
1377,Gus,A Troll at Central Park,XXXX,4 Pdb Votes
1378,Justin,She's the Man,ESTP,3 Pdb Votes
1379,Terry,Halloween Ends,XXXX,9 Pdb Votes
1380,Officer Mulaney,Halloween Ends,XXXX,6 Pdb Votes
1381,Order of the Phoenix,Harry Potter / Wizarding World Films,ESTP,11 Pdb Votes
1382,Dean Barton,Luckiest Girl Alive (2022),ESTP,16 Pdb Votes
1383,Emma Rae King,Something to Talk About (1995),XXXX,5 Pdb Votes
1384,Experiment 627,Lilo & Stitch (Franchise),ESTP,1 Pdb Vote
1385,The Bikers,Dawn of the Dead (1978),ESTP,2 Pdb Votes
1386,Wooley,Dawn of the Dead (1978),ESTP,5 Pdb Votes
1387,Sadira,Aladdin (1992),ESTP,10 Pdb Votes
1388,Sirius Black (dog form),Harry Potter / Wizarding World Films,ESTP,1 Pdb Vote
1389,Tubal,The Magician (1958) (Ansiktet),ESFP,4 Pdb Votes
1390,Rex,The Perfumier,ESTP,7 Pdb Votes
1391,Seth Bregman,Margin Call,ESTP,2 Pdb Votes
1392,Heath Burns,Monster High : The Movie (2022),ESTP,2 Pdb Votes
1393,Domu,Ngeri-Ngeri Sedap (2022),XXXX,3 Pdb Votes
1394,Tsogtoo,Bad angel,ESTP,3 Pdb Votes
1395,Lester,The Munsters (2022),XXXX,0
1396,Rick Riley,The Mighty Ducks Trilogy,ESTP,0
1397,Lobster Mobster,The Little Mermaid (1989),ESTP,0
1398,Pearl,The Little Mermaid (1989),ESTP,0
1399,Mofo’s friend on the beach.,Lost,XXXX,0
1400,Marco,Opera(1987),ESTP,9 Pdb Votes
1401,Ricky Chapman,"Silent Night, Deadly Night",ESTP,7 Pdb Votes
1402,Jackson,Malevolent,ESTP,2 Pdb Votes
1403,Vikram,Vikram Vedha (2022),ESTP,3 Pdb Votes
1404,Patrick,Speak No Evil (2022),ESTP,9 Pdb Votes
1405,Rex,Airheads (1994),ESTP,10 Pdb Votes
1406,Stephen Meek,Meek's Cutoff,ESTP,3 Pdb Votes
1407,Clive,Despicable Me (Franchise),ESTP,1 Pdb Vote
1408,Stan Grossman,Little Miss Sunshine (2006),ESTP,11 Pdb Votes
1409,A-Cup/Neutered Man,Orgazmo (1997),XXXX,2 Pdb Votes
1410,Robby,Joe Dirt (2001),ESTP,2 Pdb Votes
1411,Hawkeye ,M*A*S*H (1970 film),XXXX,1 Pdb Vote
1412,Ola,Planeta Singli,XXXX,1 Pdb Vote
1413,Masaru,Kids Return (1996),ESTP,10 Pdb Votes
1414,Zino,The Snurks,ESTP,18 Pdb Votes
1415,Jack Carney,Apartment Zero,ESTP,2 Pdb Votes
1416,Oscar Diaz,"Red, White and Royal Blue (2023)",ESTP,4 Pdb Votes
1417,Peter Wu,Wendy Wu: Homecoming Warrior (2006),ESTP,2 Pdb Votes
1418,Bobby Brown,I Wanna Dance with Somebody (2022),ESTP,6 Pdb Votes
1419,Joe DiMaggio,Blonde (2022),ESTP,8 Pdb Votes
1420,Blind Pew,"Treasure Island (USSR, 1988, Kievnauchfilm)",ESTP,2 Pdb Votes
1421,Izogie,The Woman King (2022),ESTP,43 Pdb Votes
1422,Lydia Perl,The Virgin Suicides (2000),ESTP,8 Pdb Votes
1423,Milena Trecz,Galerianki (Mall Girls),ESTP,36 Pdb Votes
1424,Police Officer,Men (2022),ESTP,3 Pdb Votes
1425,Brad Halloran,Saw Series (2004),ESTP,7 Pdb Votes
1426,Jack Conrad,Babylon,ESTP,150 Pdb Votes
1427,Miss Andrew (Мисс Эндрю),"Mary Poppins, goodbye (Мэри Поппинс, до свидания)",ESTP,12 Pdb Votes
1428,Angela,Freaks: You're One of Us,XXXX,3 Pdb Votes
1429,Sofia,Pinocchio (2022),ESTP,10 Pdb Votes
1430,Stromboli,Pinocchio (2022),ESTP,4 Pdb Votes
1431,The Harpy Celeano,The Last Unicorn (1982),XXXX,8 Pdb Votes
1432,Sam Diamond,Murder by Death (1976),ESTP,2 Pdb Votes
1433,Michael,The Last Kiss (2006),ESTP,1 Pdb Vote
1434,Mr. Edward Hyde,Dr. Jekyll and Mr. Hyde (1931),XXXX,2 Pdb Votes
1435,Roper,Enter the Dragon (1973),ESTP,4 Pdb Votes
1436,Salomon,The Bible Collection,ESTP,8 Pdb Votes
1437,Vladis Grutas,Hannibal Rising (Movie),ESTP,2 Pdb Votes
1438,Scunner,Pacific Rim (2013),ESTP,1 Pdb Vote
1439,Raiju,Pacific Rim (2013),XXXX,8 Pdb Votes
1440,Jack T. Colton,Romancing the Stone (1984),ESTP,4 Pdb Votes
1441,Klen,The Holy Mountain (1973),ESTP,7 Pdb Votes
1442,Madonna,Weird: The Al Yankovic Story (2022),ESTP,40 Pdb Votes
1443,Shiloh Hunter,Fall,ESTP,2 Pdb Votes
1444,Ma,A Brighter Summer Day (1991),ESTP,12 Pdb Votes
1445,Gaia,Barbie: Video Game Hero,ESTP,2 Pdb Votes
1446,Fast Biters (LBT11),The Land Before Time (1988),XXXX,17 Pdb Votes
1447,Rex Steele,Rex Steele: Nazi Smasher!,ESTP,5 Pdb Votes
1448,Mr. Henry,Bottle Rocket (1996),ESTP,3 Pdb Votes
1449,Galchi,Seoul Vibe,XXXX,16 Pdb Votes
1450,The Unconscious Argentinean,Moulin Rouge (2001),ESTP,1 Pdb Vote
1451,Belansai,The Sleeping Dictionary (2003),XXXX,15 Pdb Votes
1452,Frank Butler,Annie Get Your Gun (1950),ESTP,1 Pdb Vote
1453,Uncle,The Good Earth (1937),XXXX,9 Pdb Votes
1454,Stormy,Nobody's Baby (2001),ESTP,1 Pdb Vote
1455,Wally Fay,Mildred Pierce (1945),XXXX,19 Pdb Votes
1456,Ringo Kid,Stagecoach (1939),ESTP,6 Pdb Votes
1457,Vittorio (the lawyer),Smetto quando voglio (I can quit whenever I want),XXXX,3 Pdb Votes
1458,Major Otto Ernst Remer,Valkyrie,ESTP,1 Pdb Vote
1459,Yeung Sing,"No Risk, No Gain",ESFP,1 Pdb Vote
1460,The auctioneer,Pirates of the Caribbean (Ride),XXXX,6 Pdb Votes
1461,Victor Velasco,Barefoot in the Park (1967),ESTP,1 Pdb Vote
1462,King Rudolf V,The Prisoner of Zenda (1937),XXXX,2 Pdb Votes
1463,The Saint (Simon Templar),The Saint (film series),XXXX,9 Pdb Votes
1464,Pedro,Johnny Yuma (1966),ESTP,6 Pdb Votes
1465,Dick Hickock,In Cold Blood (1967),ESTP,11 Pdb Votes
1466,Tristan Badiola,Dangerous Liaisons (2022),ESTP,1 Pdb Vote
1467,Brad Allen,Pillow Talk (1959),ESTP,7 Pdb Votes
1468,Danu,Battle of Surabaya (2014),ESTP,7 Pdb Votes
1469,One-Two,RocknRolla (2008),ESTP,1 Pdb Vote
1470,Simone Parondi,Rocco and His Brothers (1960),ESTP,9 Pdb Votes
1471,Northerton,Tom Jones (1963),XXXX,1 Pdb Vote
1472,Troy,Day Shift (2022),ESTP,1 Pdb Vote
1473,Squire Western,Tom Jones (1963),XXXX,1 Pdb Vote
1474,Molly Seagrim,Tom Jones (1963),XXXX,1 Pdb Vote
1475,Jenny Jones,Tom Jones (1963),XXXX,1 Pdb Vote
1476,Diran Nazarian,Day Shift (2022),ESTP,19 Pdb Votes
1477,Pölsa,Slim Susie (Smala Sussie),XXXX,4 Pdb Votes
1478,Hamza Shaikh,Darlings,ESTP,10 Pdb Votes
1479,Cheng Zheng,So Young 2: Never gone,ESTP,33 Pdb Votes
1480,Jamie McAllan,Mudbound (2017),ESTP,44 Pdb Votes
1481,Bud Joblonski,Day Shift (2022),ESTP,2 Pdb Votes
1482,Gunnar Albright,Orphan (2009-2022),ESTP,7 Pdb Votes
1483,Tommy Udo,Kiss of Death (1947),ESTP,1 Pdb Vote
1484,"Clarence ""Crazy"" Lee",The Wild Bunch,XXXX,63 Pdb Votes
1485,Lyle Gorch,The Wild Bunch,XXXX,32 Pdb Votes
1486,Ann Mitchell,Meet John Doe,XXXX,6 Pdb Votes
1487,Elliot,Do Revenge (2022),ESTP,6 Pdb Votes
1488,Meghan Perez,Do Revenge (2022),ESTP,1 Pdb Vote
1489,Dennis,The Baby (1973),ESTP,12 Pdb Votes
1490,Alba Wadsworth,The Baby (1973),ESTP,4 Pdb Votes
1491,Una,Ferdinand (Olé el Viaje de Ferdinand),XXXX,3 Pdb Votes
1492,Pom-Pom,Cinderella (1950),XXXX,5 Pdb Votes
1493,Helen,Hell's Angels,ESTP,3 Pdb Votes
1494,Casey,Basket Case (1982),XXXX,16 Pdb Votes
1495,Kayhan,Kayhan,ESTP,1 Pdb Vote
1496,Саша Пирогова (Sasha Pirogova),ИП Пирогова IP Pirogova (2019),ESTP,0
1497,Atrociraptor (JW Dominion),Jurassic Park / Jurassic World (Film Franchise),ESTP,0
1498,Shero (Serafettin),Bad Cat (2016),XXXX,0
1499,Dmitry Gromov,Brat / Brother (1997),ESTP,0
1500,Carla,The Judge (2014),ESTP,8 Pdb Votes
1501,Gordon Cooper,The Right Stuff (1983),XXXX,1 Pdb Vote
1502,General George S. Patton Jr.,Patton (1970),ESTP,19 Pdb Votes
1503,Jack Favell,Rebecca (1940),XXXX,1 Pdb Vote
1504,Herbert,The Golden Glove (2019),ESTP,1 Pdb Vote
1505,Makar Gusev,The Adventures of Electronic (1979),ESTP,3 Pdb Votes
1506,Fletcher Christian,Mutiny on the Bounty (1935),XXXX,1 Pdb Vote
1507,Birds,The Birds (1963),XXXX,6 Pdb Votes
1508,The Kid,Dick Tracy (1990),ESTP,3 Pdb Votes
1509,Şerefsiz Metin,Çakallarla Dans,XXXX,2 Pdb Votes
1510,Gökhan Yılmaz,Çakallarla Dans,XXXX,3 Pdb Votes
1511,Maggie Bess,Thirteen Ghosts (2001),ESTP,8 Pdb Votes
1512,Vicky,Identity Theft of a Cheerleader,ESTP,16 Pdb Votes
1513,Pietro,D1ARIE,ESTP,2 Pdb Votes
1514,Carlo,"L'ultimo bacio (The Last Kiss, 2001)",ESTP,2 Pdb Votes
1515,Nicole “Nikki” Finn,Who’s That Girl?,ESTP,37 Pdb Votes
1516,Chris Hargensen,Carrie (2013),ESTP,2 Pdb Votes
1517,Clinch Leatherwood,A Million Ways To Die in The West,XXXX,4 Pdb Votes
1518,Shane,Eternal Summer (2006),ESTP,2 Pdb Votes
1519,"""Mr. Shadow""/The Evil",The Fifth Element (1997),ESTP,5 Pdb Votes
1520,Chut,Brother of the Year,ESTP,1 Pdb Vote
1521,Jo Jin Sik (Juror#3),Juror 8,ESTP,5 Pdb Votes
1522,Stu,They/Them,ESTP,8 Pdb Votes
1523,Titi,Turma da Mônica,ESTP,6 Pdb Votes
1524,Karen Krantz (Miss New York),Miss Congeniality franchise,XXXX,41 Pdb Votes
1525,Spanish Buzz Lightyear,Toy Story (Franchise),ESTP,3 Pdb Votes
1526,Ivan,Fred 3: Camp Fred,ESTP,4 Pdb Votes
1527,Kevin Libo,Fred 2: Night of the Living Fred,ESTP,3 Pdb Votes
1528,Shogun,Paws Of Fury: The Legend Of Hank,ESTP,6 Pdb Votes
1529,Buck Jarrett,Ordinary People (1980),ESTP,5 Pdb Votes
1530,Shakti Kumar,Secret Superstar,XXXX,7 Pdb Votes
1531,Stathis Borans,The Fly (1986),ESTP,7 Pdb Votes
1532,Joh Yowza,Star Wars,ESTP,6 Pdb Votes
1533,Gay Langland ,The Misfits (1961),ESTP,16 Pdb Votes
1534,Otis Haywood Sr,Nope (2022),ESTP,5 Pdb Votes
1535,Jude,Little Fish,ESTP,8 Pdb Votes
1536,Brett C. Shelton,Chucky,ESTP,26 Pdb Votes
1537,Big Bertha,Fritz The Cat,ESTP,2 Pdb Votes
1538,Jill,Shallow Hal (2001),ESTP,1 Pdb Vote
1539,Kyle,Boy with bad luck,XXXX,3 Pdb Votes
1540,Daniel,Boy with bad luck,XXXX,14 Pdb Votes
1541,Khan Karkass,Dofus the Movie: Julith,ESTP,1 Pdb Vote
1542,Mel,Sleepaway Camp (1983),ESTP,4 Pdb Votes
1543,Puar,"Dragon Ball: Fight Son Goku, Win Son Goku",ESTP,16 Pdb Votes
1544,Austin Reilly,Non-Stop (2014),ESTP,6 Pdb Votes
1545,The Cannibals,Begotten (1989),ESTP,2 Pdb Votes
1546,Milton,Amsterdam (2022),XXXX,2 Pdb Votes
1547,Sanaz,The Wedlock 2014,ESTP,9 Pdb Votes
1548,Coleman Trebor,Star Wars,ESTP,2 Pdb Votes
1549,Dutch Dooley,Dutch,ESTP,9 Pdb Votes
1550,Dad Longworth,One Eyed Jacks (1961),ESTP,20 Pdb Votes
1551,Awang,Mat Kilau (2022),ESTP,18 Pdb Votes
1552,Vladimir,Spycies,XXXX,1 Pdb Vote
1553,Steven Ballmer ,Pirates of Silicon Valley (1999),XXXX,9 Pdb Votes
1554,In Ho,Emergency Declaration (2022),ESTP,6 Pdb Votes
1555,Mii,Arashi no Yoru ni,ESTP,1 Pdb Vote
1556,Seok Hwan,New Generation War: Reawakened Man (2023),XXXX,13 Pdb Votes
1557,Stronghold,Despicable Me (Franchise),ESTP,79 Pdb Votes
1558,Wild Knuckles,Despicable Me (Franchise),ESTP,4 Pdb Votes
1559,Jim (Auralnauts Cannon),Auralnauts Star Wars Cannon,ESTP,4 Pdb Votes
1560,Han Solo (Auralnauts cannon),Auralnauts Star Wars Cannon,ESTP,5 Pdb Votes
1561,Watto (auralnauts cannon),Auralnauts Star Wars Cannon,XXXX,2 Pdb Votes
1562,Captain Panaka (auralnauts cannon),Auralnauts Star Wars Cannon,ESTP,5 Pdb Votes
1563,"Obi-wan ""Larry"" Kenobi",Auralnauts Star Wars Cannon,ESTP,1 Pdb Vote
1564,Bari,fiksi. (2008),XXXX,4 Pdb Votes
1565,Paul Barnett,Too Close For Christmas (2020),ESTP,3 Pdb Votes
1566,Butch Cavendish,The Lone Ranger,ESTP,12 Pdb Votes
1567,Mr. Squiggles,Zhu Zhu Pets: Quest For Zhu,XXXX,5 Pdb Votes
1568,Ray,Rude Boy,ESTP,5 Pdb Votes
1569,Konni,Beautiful Beings,ESTP,10 Pdb Votes
1570,Félix Rivero,Official Competition,ESTP,8 Pdb Votes
1571,Frank Stockburn,The Ridiculous 6,ESTP,2 Pdb Votes
1572,Orobas,Funhouse,ESTP,2 Pdb Votes
1573,Sabnock,Funhouse,ESTP,2 Pdb Votes
1574,Vapula,Funhouse,ESTP,2 Pdb Votes
1575,Botis,Funhouse,ESTP,2 Pdb Votes
1576,Chuck thorn,Funhouse,ESTP,2 Pdb Votes
1577,Gilda 'The Mad' Batter,Funhouse,ESTP,29 Pdb Votes
1578,Miyavi,oresama (2004 movie),ESTP,6 Pdb Votes
1579,Nicholas Wesson,Captain Pineapple,ESTP,9 Pdb Votes
1580,Harry,Captain Pineapple,ESTP,3 Pdb Votes
1581,Phana,2 Moons (2017),ESTP,16 Pdb Votes
1582,Alter Ego Nicolas Cage,The Unbearable Weight of Massive Talent (2022),ESTP,2 Pdb Votes
1583,Jean-Paul Martoni,La Cité de la Peur (1994),ESTP,6 Pdb Votes
1584,Serge Karamazov,La Cité de la Peur (1994),XXXX,6 Pdb Votes
1585,Heather,Spiderhead (2022),ESTP,35 Pdb Votes
1586,Colin,Not Okay (2022),ESTP,12 Pdb Votes
1587,Trixie Young,Problem Child,ESTP,76 Pdb Votes
1588,Jaeger Clade,Strange World (2022),ESTP,5 Pdb Votes
1589,Marty Stouffer Jr.,Wild America (1997),ESTP,2 Pdb Votes
1590,Hags,The Binge,ESTP,16 Pdb Votes
1591,"Maggie ""Max"" Peyton","Herbie, The Love Bug (film series)",ESTP,4 Pdb Votes
1592,Baguette,The Land of Good Children (2013),ESTP,1 Pdb Vote
1593,Fishmonger,Wolfwalkers (2020),XXXX,11 Pdb Votes
1594,Padraig,Wolfwalkers (2020),ESTP,70 Pdb Votes
1595,Coral,The Ballad of Songbirds and Snakes (2023),ESTP,11 Pdb Votes
1596,Mike,Why Did I Get Married?,ESTP,5 Pdb Votes
1597,Lotvonen,Heavy Trip (2018),ESTP,33 Pdb Votes
1598,Mario Papazian,Spree,ESTP,6 Pdb Votes
1599,Sonia,Znachor (1982),ESTP,0
1600,Zenek,Znachor (1982),ESTP,3 Pdb Votes
1601,Ivy Forbes,Swingverse,ESTP,7 Pdb Votes
1602,Holllywood Runt,Chicken Little (2005),ESTP,3 Pdb Votes
1603,Phido,The Thief and the Cobbler (1993),ESTP,2 Pdb Votes
1604,Kermit Wilts,Hustle,ESTP,15 Pdb Votes
1605,Agus,Habibie & Ainun 3 (2019),XXXX,1 Pdb Vote
1606,José Yero,Miami Vice (2006),ESTP,8 Pdb Votes
1607,Sonny Crockett,Miami Vice (2006),ESTP,13 Pdb Votes
1608,Sage Marshall,Swingverse,ESTP,4 Pdb Votes
1609,Wasape,Predator,ESTP,9 Pdb Votes
1610,Hiroshi Haruyama,Hot Road,ESTP,3 Pdb Votes
1611,Félix,Un Frère (2018),ESTP,3 Pdb Votes
1612,Mindy,Lovesong (2016),XXXX,1 Pdb Vote
1613,Shirley,Make Up (2019),ESTP,1 Pdb Vote
1614,Dex,Fire Island (2022),ESTP,18 Pdb Votes
1615,Kayla Watts,Jurassic Park / Jurassic World (Film Franchise),ESTP,75 Pdb Votes
1616,Семён Петрович,Курьер(1986),ESTP,6 Pdb Votes
1617,Mama Swimmer,The Land Before Time (1988),ESTJ,2 Pdb Votes
1618,Sea Bass,Dumb and Dumber (1994),ESTP,4 Pdb Votes
1619,Kiyomi Mizushima,Exte,ESTP,8 Pdb Votes
1620,Marcus Luttrell,Lone Survivor,ESTP,7 Pdb Votes
1621,Adam,Rain,ESTP,2 Pdb Votes
1622,Sheila Zellner,Parents,ESTP,2 Pdb Votes
1623,Jake,Boiling Point (2021),ESTP,4 Pdb Votes
1624,Anastas Mikoyan,The Death Of Stalin (2017),ESTP,6 Pdb Votes
1625,Nina,The Quiet,ESTP,2 Pdb Votes
1626,Jackson Briggs,Dog (2022),XXXX,10 Pdb Votes
1627,Ho Shin,Decision To Leave (2022),XXXX,3 Pdb Votes
1628,Ma Seok Do,The Roundup (2022),ESTP,45 Pdb Votes
1629,Jillian,House at the End of the Street,ESTP,4 Pdb Votes
1630,Tyler,House at the End of the Street,ESTP,3 Pdb Votes
1631,Chester Hoenicker,Flubber (1997),XXXX,1 Pdb Vote
1632,Frankie,Meet the Robinsons (2007),ESTP,8 Pdb Votes
1633,Bradley,EMO The Musical (2016),ESTP,1 Pdb Vote
1634,Charles,Conte d'hiver (A Tale of Winter),ESTP,3 Pdb Votes
1635,Maxence,Conte d'hiver (A Tale of Winter),ESTP,3 Pdb Votes
1636,Rahikainen,The Unknown Soldier (2017),ESTP,6 Pdb Votes
1637,Petty Officer Cora Raikes,Battleship (2012),ESTP,16 Pdb Votes
1638,Lieutenant Alex Hopper,Battleship (2012),ESTP,24 Pdb Votes
1639,Dr. Gregory Butler,Happy Death Day (Film Series),ESTP,8 Pdb Votes
1640,Jasper Briggs,Mission: Impossible (Franchise),ESTP,14 Pdb Votes
1641,Krispy Kreme Dieter,Bruce Almighty (2003),ESTP,2 Pdb Votes
1642,Phil,Bruce Almighty (2003),ESTP,2 Pdb Votes
1643,Hector,Bruce Almighty (2003),XXXX,4 Pdb Votes
1644,Papi,Ambulance (2022),XXXX,1 Pdb Vote
1645,EMT Scott,Ambulance (2022),XXXX,1 Pdb Vote
1646,Mighty Eagle,Angry Birds: Summer Madness (2022),ESTP,11 Pdb Votes
1647,Red,Angry Birds: Summer Madness (2022),ESTP,72 Pdb Votes
1648,Beirada,Tropa de Elite (Franchise),ESTP,8 Pdb Votes
1649,Phil,Very Bad Trip,ESTP,6 Pdb Votes
1650,Shirogitsune,Kamisama: Spirits of the Shrine [Genius Inc.],ESTP,6 Pdb Votes
1651,Ricky,The Secret Life of Pets (2016),ESTP,12 Pdb Votes
1652,Heather,Man of the House,ESTP,2 Pdb Votes
1653,Rumpelstiltskin,Happily N'Ever After,XXXX,9 Pdb Votes
1654,Rimjhim Jongkey,Badhaai Do,ESTP,8 Pdb Votes
1655,Blaine,Senior Year,ESTP,14 Pdb Votes
1656,Fikri,Vizontele Duology,ESTP,2 Pdb Votes
1657,Cain,Raising Cain (1992),XXXX,1 Pdb Vote
1658,Woody Stevens,Wild Hogs,ESTP,4 Pdb Votes
1659,Ivan,Hobo with a Shotgun (2011),ESTP,4 Pdb Votes
1660,Slick,Hobo with a Shotgun (2011),ESTP,9 Pdb Votes
1661,Abby,Hobo with a Shotgun (2011),ESTP,8 Pdb Votes
1662,Thórfinnr Tooth-Gnasher,The Northman (2022),ESTP,20 Pdb Votes
1663,Thorir The Proud,The Northman (2022),ESTP,26 Pdb Votes
1664,Finnr The Nose-Stub,The Northman (2022),ESTP,12 Pdb Votes
1665,Aditya Shrivastav (Adi),Dhamaal (2007),ESTP,8 Pdb Votes
1666,Harinder Singh Nehra ,Jab Harry Met Sejal (2017),ESTP,12 Pdb Votes
1667,William Block,The Clique,XXXX,1 Pdb Vote
1668,Stuart Long,Father Stu,ESTP,17 Pdb Votes
1669,Pablo Olivares,Poema de Salvación,ESTP,1 Pdb Vote
1670,Dima Somov / Дима Сомов,Scarecrow (Чучело),ESTP,17 Pdb Votes
1671,Mike,Coherence,XXXX,8 Pdb Votes
1672,Gina,The Invitation (2015),ESTJ,1 Pdb Vote
1673,Tangaballi,Chennai Express (2013),ESTP,2 Pdb Votes
1674,Hell's Angel,Moonwalkers,ESTP,2 Pdb Votes
1675,Derek Kaye,Moonwalkers,ESTP,3 Pdb Votes
1676,Julie,Future-Kill,ESTP,3 Pdb Votes
1677,Robert Epps,Transformers (Bayverse),ESTP,2 Pdb Votes
1678,Laser Short,Shorts (Movie),ESTP,3 Pdb Votes
1679,Barrett,Deadly Detention,ESTP,3 Pdb Votes
1680,Nigel Powers,Austin Powers,XXXX,14 Pdb Votes
1681,Gwyn ,Princess of Thieves (2001),ESTP,12 Pdb Votes
1682,Márk,BÚÉK! (2018),ESTP,8 Pdb Votes
1683,Fred,Les crevettes pailletées,ESTP,5 Pdb Votes
1684,Lucas Gutierrez,The Unbearable Weight of Massive Talent (2022),ESTP,8 Pdb Votes
1685,Ronica Miles,Agent Cody Banks,ESTP,13 Pdb Votes
1686,Adriano Torricelli,365 Days (2020),XXXX,1 Pdb Vote
1687,Hayashi Yoichi,Shinhannin Flag (真犯人フラグ) 2021,ESTP,4 Pdb Votes
1688,Charlotte Pingress,The Last Days of Disco (1998),ESTP,26 Pdb Votes
1689,Olga,365 Days (2020),ESTP,1 Pdb Vote
1690,Patrick ,Tamara (2005),XXXX,2 Pdb Votes
1691,The Beats Pill,Transformers (Bayverse),ESTP,15 Pdb Votes
1692,Om Kapoor,Om Shanti Om (2007),ESTP,13 Pdb Votes
1693,Marmaduke,Marmaduke,ESTP,8 Pdb Votes
1694,Abas ,Gasht-e ershad,ESTP,3 Pdb Votes
1695,Frank Whitten,The Other Woman (2014),ESTP,40 Pdb Votes
1696,Darby Steel,Lightyear (2022),ESTP,1 Pdb Vote
1697,Tom,Marfa Girl,ESTP,3 Pdb Votes
1698,Can,In Good Hands (Sen Yaşamaya Bak),ESTP,0
1699,Firat,In Good Hands (Sen Yaşamaya Bak),ESTP,0
1700,Kyle,Sorority Row (2009),XXXX,1 Pdb Vote
1701,Rookery,The Little Vampire (2017),ESTP,8 Pdb Votes
1702,Randall Handel,Sonic the Hedgehog (Film Series),ESTP,11 Pdb Votes
1703,Tiny Diamond,Trolls (2016),ESTP,31 Pdb Votes
1704,Martin,365 Days (2020),ESTP,12 Pdb Votes
1705,Ehs,Sprite Pazarlama,ESTP,1 Pdb Vote
1706,Jin,Fireheart (2022),ESTP,6 Pdb Votes
1707,Fet,Sprite Pazarlama,ESTP,2 Pdb Votes
1708,Spooky,Casper (1995),ESTP,4 Pdb Votes
1709,Ozone,The Secret Life of Pets (2016),ESTP,17 Pdb Votes
1710,Rebecca,Kill Your Friends,ESTP,1 Pdb Vote
1711,Max Mercer,Home Sweet Home Alone,ESTP,6 Pdb Votes
1712,Fritz ,Catch and Release,XXXX,6 Pdb Votes
1713,Stacie,Barbie: Dolphin Magic (2017),ESTP,25 Pdb Votes
1714,Oliver Rose,The War of the Roses,XXXX,9 Pdb Votes
1715,Aymer de Valence,Outlaw King,ESTP,1 Pdb Vote
1716,Jasmine,Vengeance,XXXX,1 Pdb Vote
1717,Negar,A Hero / Ghahreman,ESTP,15 Pdb Votes
1718,Jackie,What Keeps You Alive,ESTP,13 Pdb Votes
1719,Boca,"Ó Paí, Ó (Look at this)",ESTP,17 Pdb Votes
1720,The Deacon,Waterworld,ESTP,6 Pdb Votes
1721,David,Little Monsters (2019),ESTP,8 Pdb Votes
1722,Angel Mercer,Four Brothers (2005),ESTP,13 Pdb Votes
1723,Bobby Mercer,Four Brothers (2005),XXXX,1 Pdb Vote
1724,Plug,How to Eat Fried Worms (2006),XXXX,2 Pdb Votes
1725,Nigel,How to Eat Fried Worms (2006),ESTP,4 Pdb Votes
1726,Jason Summerlin,Let's Play Some Mafia (2022),ESTP,1 Pdb Vote
1727,Mick Riva,The Seven Husband of Evelyn Hugo,ESTP,20 Pdb Votes
1728,Chase Andrews,Where the Crawdads Sing (Movie),ESTP,4 Pdb Votes
1729,Harry,A Monster Calls (2016),ESTP,2 Pdb Votes
1730,Papito Remolino,Jagger Royale,ESTP,1 Pdb Vote
1731,Willem Holleeder,Kidnapping Freddy Heineken,XXXX,11 Pdb Votes
1732,Dustin Mulray,The Bubble (2022),XXXX,2 Pdb Votes
1733,Charlie,French Kiss (1995),ESTP,9 Pdb Votes
1734,Roman Sionis,The Dark Knight,ESTP,14 Pdb Votes
1735,Catwoman (archetype),The Dark Knight,ESTP,2 Pdb Votes
1736,Officer Short Shrift,The Phantom Tollbooth,ESTP,13 Pdb Votes
1737,Pablo Picasso,Midnight in Paris (2011),ESTP,3 Pdb Votes
1738,Kris,Barbie: Video Game Hero,ESTP,190 Pdb Votes
1739,Jacob Holland,The Sea Beast,ESTP,1 Pdb Vote
1740,Spoor,Brazil (1985),XXXX,1 Pdb Vote
