,char,movie,mbti,votes
1873,The Bloody Baron,Harry Potter / Wizarding World Films,ESTJ,9 Pdb Votes
1874,Muriel,Harry Potter / Wizarding World Films,ESTJ,4 Pdb Votes
1875,Mali,Extinct (2021),ESTJ,3 Pdb Votes
1876,Father Solomon,Red Riding Hood (2011),ESTJ,1 Pdb Vote
1877,Aventureira Amarela (Vitória),Os Aventureiros,ESTJ,5 Pdb Votes
1878,Aventureira Rosa (Jessi),Os Aventureiros,ESTJ,37 Pdb Votes
1879,Sheriff Jones,1922 (2017),XXXX,16 Pdb Votes
1880,Frank Ochoa,Death Wish,ESTJ,7 Pdb Votes
1881,Burt Cummings,Army of the Dead / Army of Thieves (2021),ESTJ,5 Pdb Votes
1882,Izzy Woods,Legally Blondes (2009),ESTJ,9 Pdb Votes
1883,Ethan Sawyer,Those Who Wish Me Dead (2021),ESTJ,19 Pdb Votes
1884,Jack Blackwell,Those Who Wish Me Dead (2021),ESTJ,110 Pdb Votes
1885,Raveendran,Kala (2021),XXXX,1 Pdb Vote
1886,Martin,Army of the Dead / Army of Thieves (2021),ESTJ,5 Pdb Votes
1887,Sheila,Fear Street (Franchise),ESTJ,13 Pdb Votes
1888,Ravi,I (Tamil),ESTJ,1 Pdb Vote
1889,Nikolay Vyazemsky,Silver Skates,ESTJ,1 Pdb Vote
1890,Arkady Trubetskoy,Silver Skates,ESTJ,4 Pdb Votes
1891,Tuya,Exodus: Gods and Kings (2014),ESTJ,1 Pdb Vote
1892,Hegep,Exodus: Gods and Kings (2014),ESTJ,27 Pdb Votes
1893,Commander Richter,Angels & demons (2009),ESTJ,1 Pdb Vote
1894,Mamie-Claire,Mistress America (2015),ESTJ,1 Pdb Vote
1895,Layton T. Montgomery,Bee Movie (2007),ESTJ,15 Pdb Votes
1896,Alonzo Mosely,Midnight Run,XXXX,1 Pdb Vote
1897,Rachel Reiter,The Red Sea Diving Resort (2019),XXXX,0
1898,Rachel Thompson,Fear Street (Franchise),ESTJ,0
1899,Antunes,O Homem Que Copiava,ESTJ,0
1900,Heidi Hansen,Dear Evan Hansen (Movie),XXXX,4 Pdb Votes
1901,Marion Hawthorne,Harriet The Spy (1996),ESTJ,5 Pdb Votes
1902,Big Edna,UHF,ESTJ,3 Pdb Votes
1903,Lona Skinner,Candy Jar,ESTJ,18 Pdb Votes
1904,Anthony Petrocelli,Monster,ESTJ,2 Pdb Votes
1905,Von Geisler,Frontier(s),XXXX,1 Pdb Vote
1906,Miss Taylor,Pete's Dragon (1977),ESTJ,5 Pdb Votes
1907,Richard Morgan,Weaponized,ESTJ,2 Pdb Votes
1908,Vick,Profile (2018),ESTJ,3 Pdb Votes
1909,Major Jackson,Django (1966),XXXX,1 Pdb Vote
1910,Patron,Korkusuz Korkak (1979),ESTJ,1 Pdb Vote
1911,Capt. Angie Garza,Spiral (2021),ESTJ,14 Pdb Votes
1912,Pinky,Friday (1995),ESTJ,2 Pdb Votes
1913,Agent Neville Flynn,Snakes on a Plane (2006),ESTJ,2 Pdb Votes
1914,Captain Davenport,A Soldier’s Story,ESTJ,2 Pdb Votes
1915,Dudley,Young Sherlock Holmes,ESTJ,9 Pdb Votes
1916,Bambino,They Call Me Trinity (1970),XXXX,8 Pdb Votes
1917,Julianne Bryan,Frenemies (2012),ESTJ,14 Pdb Votes
1918,Bob Toal,Filth (2013),ESTJ,13 Pdb Votes
1919,Elvi Räppääjä,Risto Räppääjä,ESTJ,19 Pdb Votes
1920,Mrs. Alexandra X,The Nanny Diaries,XXXX,2 Pdb Votes
1921,Colonel,Șantaj,ESTJ,6 Pdb Votes
1922,Maaranjeri Karunakara Menon,Narasimham,ESTJ,3 Pdb Votes
1923,Iñigo Villanueva,Hayop Ka!,ESTJ,3 Pdb Votes
1924,Fifi,Open Season (2006),ESTJ,40 Pdb Votes
1925,McSquizzy,Open Season (2006),ESTJ,20 Pdb Votes
1926,Simon Grady,Cube²: Hypercube (2002),ESTJ,5 Pdb Votes
1927,Takayasu Tsutsui,Cold Fish(2010),ESTJ,3 Pdb Votes
1928,Oma Slättberg,Die wilden Hühner (2006),ESTJ,11 Pdb Votes
1929,Paula Thomas,Valentine’s Day (2010),ESTJ,1 Pdb Vote
1930,Bhagwanti,Hum Aapke Hain Koun,XXXX,2 Pdb Votes
1931,Chicken,The Big Bad Fox and Other Tales... (2017),ESTJ,3 Pdb Votes
1932,Anita,West Side Story (2021),ESTJ,69 Pdb Votes
1933,Francis Longchamp,Tom at The Farm (2013),ESTJ,4 Pdb Votes
1934,Velitel,Princezna ze mlejna (1994),ESTJ,2 Pdb Votes
1935,Jean,Princezna ze mlejna (1994),ESTJ,2 Pdb Votes
1936,Patty,Elvira: Mistress of the Dark (1988),ESTJ,3 Pdb Votes
1937,Kate Stanton,12 Dates of Christmas,ESTJ,5 Pdb Votes
1938,Élisabeth Choquet,Masculin féminin (1966),ESTJ,1 Pdb Vote
1939,Tony,Arlo the Alligator Boy (2021),ESTJ,3 Pdb Votes
1940,Taylor Dean,Zapped,ESTJ,37 Pdb Votes
1941,Thomas Wolsey,Anne Of The Thousand Days,ESTJ,2 Pdb Votes
1942,Thomas Boleyn,Anne Of The Thousand Days,ESTJ,2 Pdb Votes
1943,Uglúk,The Lord of the Rings (Film Trilogy),ESTJ,8 Pdb Votes
1944,Malik,Blinded By The Light (2019),ESTJ,8 Pdb Votes
1945,Ephraim,Munich (2005),ESTJ,1 Pdb Vote
1946,Judy Harmon,Judas and the Black Messiah (2021),ESTJ,7 Pdb Votes
1947,Vortigern,Merlin (1998 Miniseries),ESTJ,2 Pdb Votes
1948,Маша,Funny Friends,ESTJ,10 Pdb Votes
1949,Ashley,LOL(2012),ESTJ,16 Pdb Votes
1950,Jones,Replicas (2018),ESTJ,1 Pdb Vote
1951,Detective Croydon,My First Summer,ESTJ,1 Pdb Vote
1952,Jeriba Shigan,Enemy Mine,ESTJ,2 Pdb Votes
1953,Dr. Nicole 'Nic' Allgood,The Kids Are All Right (2010),ESTJ,6 Pdb Votes
1954,Eva,Rio (2011),ESTJ,13 Pdb Votes
1955,Okono,Lady Snowblood (Shurayukihime),ESTJ,5 Pdb Votes
1956,Mr. Wang,Wish Dragon (2021),ESTJ,27 Pdb Votes
1957,Long,Wish Dragon (2021),ESTJ,121 Pdb Votes
1958,Ernie,Return Of The Living Dead,ESTJ,2 Pdb Votes
1959,Dr. Vanessa Fanning,Every Breath You Take,ESTJ,3 Pdb Votes
1960,Jong-Woo,Tune in for Love (2019),XXXX,5 Pdb Votes
1961,Bellza,Plan Bee (2007),ESTJ,2 Pdb Votes
1962,Malococsis,Asterix and Obelix (Franchise),ESTJ,2 Pdb Votes
1963,Sailing Master John Allen,Master and Commander: The Far Side of the World (2003),ESTJ,30 Pdb Votes
1964,Camille Wright,Love & Basketball (2000),ESTJ,23 Pdb Votes
1965,Mafalda,Call Me by Your Name (2017),ESTJ,2 Pdb Votes
1966,Spanky,The Little Rascals (1994),ESTJ,5 Pdb Votes
1967,Yvonne,A Nightmare on Elm Street (Franchise),ESTJ,2 Pdb Votes
1968,Major Stone,28 Weeks Later,ESTJ,13 Pdb Votes
1969,Claire Reimann,Crisis (2021),ESTJ,15 Pdb Votes
1970,Dr. Winston Zeddmore,Ghostbusters: Afterlife (2021),ISFJ,3 Pdb Votes
1971,Amonbofis / Criminalis,Asterix and Obelix (Franchise),ESTJ,6 Pdb Votes
1972,Joi,Friday (1995),ESTJ,3 Pdb Votes
1973,Jamie,That’s My Boy,ESTJ,54 Pdb Votes
1974,Kate Thompson,The Gods Must Be Crazy,ESTJ,21 Pdb Votes
1975,Galactic Empire,Star Wars,ESTJ,3 Pdb Votes
1976,Kim,Shiva Baby (2020),ESTJ,2 Pdb Votes
1977,Thomas Dunwitty,Bamboozled,ESTJ,6 Pdb Votes
1978,Judy Molloy,In the Loop,ESTJ,1 Pdb Vote
1979,General Douglas Hein,Final Fantasy: The Spirits Within,ESTJ,6 Pdb Votes
1980,Captain Shimamoto,The Chinese Widow (Feng huo fang fei) (2017),ESTJ,2 Pdb Votes
1981,Niu Niu Zi,The Chinese Widow (Feng huo fang fei) (2017),ESTJ,2 Pdb Votes
1982,Mary Delgado,Jersey Boys,ESTJ,2 Pdb Votes
1983,Mr. Primrose,Barbie and the Secret Door,ESTJ,9 Pdb Votes
1984,Nick,The Mistle-Tones,ESTJ,3 Pdb Votes
1985,Marci,The Mistle-Tones,ESTJ,2 Pdb Votes
1986,Tom Duvall,Not Another Happy Ending,ESTJ,11 Pdb Votes
1987,"Robert ""Bobby"" Monday",Premium Rush,ESTJ,1 Pdb Vote
1988,Sheriff Berringer,Hansel & Gretel: Witch Hunters,ESTJ,1 Pdb Vote
1989,Daruma-san ga Koronda,Kamisama no Iutoori,ESTJ,1 Pdb Vote
1990,Doyle Lonnegan,The Sting,ESTJ,18 Pdb Votes
1991,terahara,grasshopper,ESTJ,17 Pdb Votes
1992,hiyoko,grasshopper,ESTJ,2 Pdb Votes
1993,Oku Eiji,Kamisama no Iutoori,ESTJ,4 Pdb Votes
1994,Shimmer,Barbie: Fairytopia (2005),ESTJ,7 Pdb Votes
1995,Paul,The Father (2020),ESTJ,4 Pdb Votes
1996,Louise Williams,Mars Attacks! (1996),ESTJ,0
1997,General Decker,Mars Attacks! (1996),ESTJ,0
1998,Allie,Thunder Force,ESTJ,0
1999,Magnus Crome,Mortal Engines (2018),ESTJ,0
2000,Persnikitty,Garfield: The Movie,ESTJ,1 Pdb Vote
2001,Happy Chapman,Garfield: The Movie,ESTJ,1 Pdb Vote
2002,Jack Edwards,Mindwalk,ESTJ,1 Pdb Vote
2003,King Bhadur Shah Zafar,Zero to Hero,ESTJ,2 Pdb Votes
2004,Marsha Hunter,Hunger Point (2003),ESTJ,1 Pdb Vote
2005,Beatrice,Departure (2015),XXXX,1 Pdb Vote
2006,Jack Buggit,The Shipping News,ESTJ,4 Pdb Votes
2007,The Angry Smoothie Shop Customer,Bad Trip (2020),ESTJ,4 Pdb Votes
2008,The Plumber,Bad Trip (2020),ISTJ,4 Pdb Votes
2009,Dan,Waiting... (2005),ESTJ,5 Pdb Votes
2010,Naomi,Waiting... (2005),ESTJ,6 Pdb Votes
2011,Signor Pomidor (Cavalier Pomodoro),Cipollino,ESTJ,2 Pdb Votes
2012,An Eccentric Millionaire,City Lights (1931),XXXX,1 Pdb Vote
2013,Mr. Welch,Akeelah and the Bee,XXXX,1 Pdb Vote
2014,Tanya Anderson,Akeelah and the Bee,XXXX,1 Pdb Vote
2015,Master Taj,Fantastic Planet (1973),ESTJ,14 Pdb Votes
2016,Alicia Winthrop-Scott,Monte Carlo (2011),ESTJ,7 Pdb Votes
2017,Clay Verris,Gemini Man,ESTJ,6 Pdb Votes
2018,Pontius Pilate,The Passion of the Christ,ESTJ,3 Pdb Votes
2019,Caiaphas,The Passion of the Christ,ESTJ,11 Pdb Votes
2020,Judith Gopnik,A Serious Man (2009),ESTJ,4 Pdb Votes
2021,Anna (the aunt),Help! I'm a Fish!,ESTJ,26 Pdb Votes
2022,Zoe Tuazon,The Gifted (2014,ESTJ,21 Pdb Votes
2023,Lilliana Roxelle,Barbie: A Fairy Secret,ESTJ,43 Pdb Votes
2024,Hamish Ascot,Alice in Wonderland / Through the Looking Glass (2010 - 2016),ESTJ,5 Pdb Votes
2025,King Oleron,Alice in Wonderland / Through the Looking Glass (2010 - 2016),ESTJ,1 Pdb Vote
2026,Professor,Naomi and Ely’s No Kiss List (2015),ESTJ,2 Pdb Votes
2027,Mecha,La Ciénaga (2001),ESTJ,5 Pdb Votes
2028,Manohar Jawanda,Andhadhun (2018),XXXX,5 Pdb Votes
2029,Justus von Jaucher,NaPolA (2004),ESTJ,3 Pdb Votes
2030,Agah Karaçay,Zalim İstanbul (Ruthless City),ESTJ,1 Pdb Vote
2031,Picture Imp,The Color Of Magic (2008 Television Film),ESTJ,4 Pdb Votes
2032,PC Mackintosh,Wallace and Gromit,ESTJ,5 Pdb Votes
2033,Heather (agent 84),Barely Lethal (2015),ESTJ,13 Pdb Votes
2034,Wicked Queen,Barbie: A Fashion Fairytale,ESTJ,26 Pdb Votes
2035,Grace,Barbie: A Fashion Fairytale,ESTJ,4 Pdb Votes
2036,Jacqueline,Barbie: A Fashion Fairytale,ESTJ,4 Pdb Votes
2037,Clarissa Payne,What a Girl Wants,ESTJ,1 Pdb Vote
2038,Xander Grady,Death Race,ESTJ,6 Pdb Votes
2039,Mr. Ulrich,Death Race,ESTJ,1 Pdb Vote
2040,Pixie Ocaranta,BIA: Un Mundo Al Revés (2021),ESTJ,1 Pdb Vote
2041,Kraken,Clash of the Titans,XXXX,8 Pdb Votes
2042,Joyce Rizzo,City Island (2009),ESTJ,2 Pdb Votes
2043,Helena Urquiza,BIA: Un Mundo Al Revés (2021),ESTJ,41 Pdb Votes
2044,Elvira,Secret Magic Control Agency,XXXX,2 Pdb Votes
2045,Gretel,Secret Magic Control Agency,XXXX,5 Pdb Votes
2046,Nessie,Concrete Cowboy (2020),ESTJ,1 Pdb Vote
2047,Harp,Concrete Cowboy (2020),ESTJ,2 Pdb Votes
2048,Father Moinighan,The Big Wedding (2013),ESTJ,3 Pdb Votes
2049,Marek Neděla,Párty Hárd (2019),ESTJ,3 Pdb Votes
2050,Tomášův táta,Párty Hárd (2019),ESTJ,2 Pdb Votes
2051,Pája Poulíček,Párty Hárd (2019),ESTJ,4 Pdb Votes
2052,Susan,Psycho Goreman,ESTJ,5 Pdb Votes
2053,Margareth (Grace's Alter Ego),Deadly Illusions (2021),XXXX,9 Pdb Votes
2054,Alice Dunne,"Love, Rosie (2014)",ESTJ,3 Pdb Votes
2055,Steward Bot,WALL-E (2008),ESTJ,11 Pdb Votes
2056,Director Stansfield,American Assassin,ESTJ,2 Pdb Votes
2057,Stan Hurley,American Assassin,ESTJ,3 Pdb Votes
2058,Loudalová,Fimfárum Jana Wericha (2002),ESTJ,10 Pdb Votes
2059,Lakomá Barka,Fimfárum Jana Wericha (2002),ESTJ,2 Pdb Votes
2060,Lena (Botan's girlfriend),The Last Button,ESTJ,20 Pdb Votes
2061,Bonnie Lopez,The Luck Of The Irish (2001),ESTJ,28 Pdb Votes
2062,El Diablo,Beverly Hills Chihuahua,ESTJ,12 Pdb Votes
2063,Commander Vachir,Kung Fu Panda (Franchise),ESTJ,2 Pdb Votes
2064,Anna,Anna and the King,ESTJ,2 Pdb Votes
2065,Eve,Interiors (1978),ESTJ,4 Pdb Votes
2066,Fely,Miss Granny,ESTJ,6 Pdb Votes
2067,Odrey,Miss Granny,ESTJ,18 Pdb Votes
2068,The Supervisor,Mars Needs Moms,ESTJ,12 Pdb Votes
2069,Chef,Trolls (2016),ESTJ,12 Pdb Votes
2070,Komisarz Jerzy Ryba,Kiler (1997),ESTJ,3 Pdb Votes
2071,Szef,Chłopaki nie płaczą,ESTJ,1 Pdb Vote
2072,Sergeant Hulka,Stripes (1981),ESTJ,7 Pdb Votes
2073,Anthony Hubbard,The Siege (1998),ENTJ,10 Pdb Votes
2074,Charlotte,LOL (Laughing Out Loud),ESTJ,24 Pdb Votes
2075,Glaze,The Spy Next Door (2010),XXXX,4 Pdb Votes
2076,Alex Shimerda,There's Someone Inside Your House (2021),ESTJ,1 Pdb Vote
2077,Pascal O'Keeffe,Handsome Devil,ESTJ,1 Pdb Vote
2078,Pascal O,Handsome Devil,ESTJ,2 Pdb Votes
2079,Julian,Face (1997),XXXX,2 Pdb Votes
2080,Bridget,A Lot Like Love (2005),ESTJ,1 Pdb Vote
2081,Gina,A Lot Like Love (2005),XXXX,68 Pdb Votes
2082,Leon Zat,Lantana (2001),ESTJ,1 Pdb Vote
2083,General Reginald Dyer,Gandhi (1982),ESTJ,1 Pdb Vote
2084,Marlena Gru (Gru's Mom),Despicable Me (Franchise),ESTJ,23 Pdb Votes
2085,Inge,HartenStraat,ESTJ,9 Pdb Votes
2086,Katje,HartenStraat,ESTJ,11 Pdb Votes
2087,Hilary Faye Stockard,Saved! (2004),ESTJ,2 Pdb Votes
2088,Jenny Halsey,The Mummy (2017),ESTJ,2 Pdb Votes
2089,Maya Simmons,Godzilla vs. Kong,ESTJ,2 Pdb Votes
2090,Hamegg,Astro Boy (2009),ESTJ,3 Pdb Votes
2091,Mayor Shinn,The Music Man (1962),ESTJ,3 Pdb Votes
2092,Emily Klein,Pretty Persuasion (2005),XXXX,1 Pdb Vote
2093,Inspector Todd,Beverly Hills Cop (1984-1994),ESTJ,7 Pdb Votes
2094,Andrew Bogomil,Beverly Hills Cop (1984-1994),ESTJ,6 Pdb Votes
2095,Casper,Candy,ESTJ,1 Pdb Vote
2096,General Atitaya,Raya and the Last Dragon (2021),ESTJ,1 Pdb Vote
2097,Central Liso,Metegol (Underdogs),ESTJ,0
2098,James' Dad,Dr Bird's Advice For Sad Poets,ESTJ,0
2099,Margaret,My Salinger Year,ESTJ,0
2100,Mrs Squeers,Nicholas Nickleby (2002),ESTJ,2 Pdb Votes
2101,Joanne Charis,Stick It,ESTJ,3 Pdb Votes
2102,"Angelo ""Snaps"" Provolone",Oscar (1991),ESTJ,4 Pdb Votes
2103,Andrea Perron,The Conjuring,ESTJ,21 Pdb Votes
2104,Rowntree,If... (1968),XXXX,1 Pdb Vote
2105,Carol Stark,Rebel Without a Cause (1955),ESTJ,3 Pdb Votes
2106,Kimmie Belzer,The Wolf of Wall Street (2013),ESTJ,13 Pdb Votes
2107,Max Belfort,The Wolf of Wall Street (2013),ESTJ,55 Pdb Votes
2108,"Nicky ""Rugrat"" Koskoff",The Wolf of Wall Street (2013),ESTJ,17 Pdb Votes
2109,Professor Abraham Van Helsing,Hotel Transylvania (2012),ESTJ,31 Pdb Votes
2110,Esteban,Fresh (1994),XXXX,2 Pdb Votes
2111,Adam Lucas,Wrong Turn,ESTJ,4 Pdb Votes
2112,Venable,Wrong Turn,ESTJ,2 Pdb Votes
2113,Richard Mackey,Tron (Series),ESTJ,3 Pdb Votes
2114,CLU 1.0,Tron (Series),ESTJ,3 Pdb Votes
2115,Shrunken Heads,Hotel Transylvania (2012),ESTJ,10 Pdb Votes
2116,Daddy Mac,Uncle Frank,ESTJ,4 Pdb Votes
2117,Terrance Mendoza,Tom and Jerry (2021),ESTJ,17 Pdb Votes
2118,Dani McConell,Fear of Rain,ESTJ,2 Pdb Votes
2119,Rita Marshall,Tootsie (1982),XXXX,1 Pdb Vote
2120,Dr. Susan Verner,Village of the Damned (1995),ESTJ,1 Pdb Vote
2121,Ida Stricker,Middle School: The Worst Years of My Life,ESTJ,7 Pdb Votes
2122,Rebecca Vernet,The Descent,ESTJ,4 Pdb Votes
2123,Carlotta,Phantom of The Opera: At The Royal Albert Hall,ESTJ,7 Pdb Votes
2124,Janice,Possibly in Michigan,ESTJ,11 Pdb Votes
2125,Rachkov’s Mother,Moscow Does Not Believe in Tears(1980),XXXX,7 Pdb Votes
2126,Judge Rivas,Instant Family,ESTJ,5 Pdb Votes
2127,Lita Wagner,Instant Family,ESTJ,22 Pdb Votes
2128,Marissa,F The Prom,ESTJ,8 Pdb Votes
2129,Daddy Topps,The Land Before Time (1988),ESTJ,12 Pdb Votes
2130,Lady Beldon,Mrs. Miniver (1942),ESTJ,2 Pdb Votes
2131,Sam Rice,I Care a Lot (2020),ESTJ,1 Pdb Vote
2132,Priscilla Parker,Consenting Adults (1992),ESTJ,1 Pdb Vote
2133,Fowler,Another Country (1984),ESTJ,3 Pdb Votes
2134,Hardenberg,The Edukators,ESTJ,2 Pdb Votes
2135,Sally,"Love, Rosie (2014)",ESTJ,28 Pdb Votes
2136,Commander Rambo,Blood Diamond (2006),ESTJ,8 Pdb Votes
2137,Chuck,Ernest P. Worrell (Franchise),ESTJ,6 Pdb Votes
2138,Carol Young,After (Film Trilogy),ESTJ,20 Pdb Votes
2139,Amy,Trust (2021),ESTJ,3 Pdb Votes
2140,Nick Nitro,Small Soldiers (1998),ESTJ,2 Pdb Votes
2141,Valeria,Nueve Reinas,XXXX,5 Pdb Votes
2142,April,High Strung (2016),XXXX,1 Pdb Vote
2143,Kyle,High Strung (2016),ESTJ,2 Pdb Votes
2144,Miss Viola,Bloody Birthday (1981),ESTJ,6 Pdb Votes
2145,Charity Stitt,Exchange Student Zero,ESTJ,1 Pdb Vote
2146,Francis Fitzpatrick,She's The One (1996),ESTJ,8 Pdb Votes
2147,Clarence Beeks,Trading Places,ESTJ,20 Pdb Votes
2148,Mortimer Duke,Trading Places,ESTJ,13 Pdb Votes
2149,Amarillo Kid,Madagascar (Franchise),ESTJ,2 Pdb Votes
2150,The General,Antebellum,ESTJ,2 Pdb Votes
2151,Diomedes,Mr. Peabody & Sherman (2014),ESTJ,2 Pdb Votes
2152,Admiral Reigart Leslie,Behind Enemy Lines (2001),ESTJ,1 Pdb Vote
2153,Alberta Russell,Moonlight and Valentino (1995),ESTJ,22 Pdb Votes
2154,Nora,Barnyard (2006),ESTJ,19 Pdb Votes
2155,Bessy,Barnyard (2006),ESTJ,12 Pdb Votes
2156,Anne,Office Space (1999),ESTJ,4 Pdb Votes
2157,Sheriff Lund,Willy's Wonderland (2021),ESTJ,5 Pdb Votes
2158,Agent Jezzie Flannigan,Along Came a Spider (2001),ESTJ,1 Pdb Vote
2159,Ibnu Salam,Layla Majnun,ESTJ,1 Pdb Vote
2160,Lena,Super Mario Bros. (1993),XXXX,11 Pdb Votes
2161,The Fisherman / Benjamin 'Ben' Willis,I Know What You Did Last Summer (1997),ESTJ,9 Pdb Votes
2162,Frank Parker,We are What We are (2013),ESTJ,29 Pdb Votes
2163,Mario Mario,Super Mario Bros. (1993),ESTJ,7 Pdb Votes
2164,Vogon,The Hitchhiker's Guide to the Galaxy (2005),ESTJ,1 Pdb Vote
2165,M. Georges,The Grand Budapest Hotel (2014),ESTJ,1 Pdb Vote
2166,Lilly Raines,In the Line of Fire (1993),ESTJ,2 Pdb Votes
2167,Thomas Kelmot,Mr. Holmes,ESTJ,2 Pdb Votes
2168,Professor Genius,Little Nemo: Adventures in Slumberland,ESTJ,16 Pdb Votes
2169,Joker,Felidae (1994),ESTJ,5 Pdb Votes
2170,Carrie Carter,Night School (2018),ESTJ,12 Pdb Votes
2171,Knuck / Sourpuss,Oz the Great and Powerful (2013),ESTJ,10 Pdb Votes
2172,Paulina Morales,Mujeres al Borde de un Ataque de Nervios (1988),XXXX,7 Pdb Votes
2173,Marisa,Mujeres al Borde de un Ataque de Nervios (1988),ESTJ,10 Pdb Votes
2174,Lucía,Mujeres al Borde de un Ataque de Nervios (1988),ESTJ,12 Pdb Votes
2175,Finney,The World to Come (2020),ESTJ,2 Pdb Votes
2176,Wackford Squeers,Nicholas Nickleby (2002),ESTJ,5 Pdb Votes
2177,Frank Hart,9 To 5 (1980),ESTJ,2 Pdb Votes
2178,Zoe,Zambezia,ESTJ,19 Pdb Votes
2179,Jordan Green,Promising Young Woman (2020),ESTJ,2 Pdb Votes
2180,Sgt. Tony Gonzales,Cobra (1986),ESTJ,6 Pdb Votes
2181,Tracy Lord,High Society,ESTJ,5 Pdb Votes
2182,Aneta,G.F.Darwin,ESTJ,2 Pdb Votes
2183,Mrs. Emma du Maurier,Finding Neverland (2004),ESTJ,3 Pdb Votes
2184,Chief Thuggee Guard,Indiana Jones (Series),ESTJ,4 Pdb Votes
2185,Martin Saxby,God's Own Country (2017),ESTJ,9 Pdb Votes
2186,Minister Edwidge Owens,The Purge (Franchise),ESTJ,1 Pdb Vote
2187,Mrs. Veda,"Yes, God, Yes (2020)",ESTJ,76 Pdb Votes
2188,The Matchmaker,Mulan (Franchise),ESTJ,2 Pdb Votes
2189,Olga,Lovers of the Arctic Circle,ESTJ,2 Pdb Votes
2190,Captain J. J. Jones,Changeling,ESTJ,29 Pdb Votes
2191,Polly Watkins / Galahad,Kingsman (Franchise),ESTJ,20 Pdb Votes
2192,"Marion ""Mr. Sir"" Sevillo",Holes (2003),ESTJ,22 Pdb Votes
2193,Louise Walker / The Warden,Holes (2003),ESTJ,17 Pdb Votes
2194,Grace Ferrin,The Purge (Franchise),ESTJ,1 Pdb Vote
2195,Jama Farah,Eye in the Sky,ESTJ,7 Pdb Votes
2196,Victor Sykes,Boy Erased (2018),ESTJ,1 Pdb Vote
2197,Pardo,Below Zero (2021),ESTJ,30 Pdb Votes
2198,Alistair Russell,The Woman in the Window (2021),ESTJ,4 Pdb Votes
2199,Seth’s Dad,The 40-Year-Old Virgin (2005),ESTJ,0
2200,Antioch Peverell (Oldest Brother),Harry Potter / Wizarding World Films,ESTJ,59 Pdb Votes
2201,Bridget,The Wild (2006),ESTJ,16 Pdb Votes
2202,Marge Dursley,Harry Potter / Wizarding World Films,ESTJ,68 Pdb Votes
2203,Buckbeak,Harry Potter / Wizarding World Films,ESTJ,32 Pdb Votes
2204,Sweets the Barber,Coming to America (1988),ESTJ,1 Pdb Vote
2205,Cleo McDowell,Coming to America (1988),ESTJ,6 Pdb Votes
2206,Rabia,Beyza'nın Kadınları,ESTJ,2 Pdb Votes
2207,Brutus Gunn,The Hunger Games (Franchise),ESTJ,22 Pdb Votes
2208,Auntie Shrew,The Secret of NIMH (1982),ESTJ,2 Pdb Votes
2209,Moses Buggs,Paul (2011),ESTJ,11 Pdb Votes
2210,Eddie Cheng,Crazy Rich Asians (2018),ESTJ,21 Pdb Votes
2211,Arthur Howitzer Jr.,The French Dispatch (2021),ESTJ,31 Pdb Votes
2212,Granny,The White Tiger,ESTJ,4 Pdb Votes
2213,The Mongoose,The White Tiger,ESTJ,4 Pdb Votes
2214,The Stork,The White Tiger,ESTJ,2 Pdb Votes
2215,Emily Asher,Beautiful Creatures (2013),ESTJ,9 Pdb Votes
2216,Principal Duvall,Mean Girls 2 (2011),ESTJ,6 Pdb Votes
2217,Phil Simpson,Chucky,ESTJ,23 Pdb Votes
2218,Hopper,Mr. Right,ESTJ,1 Pdb Vote
2219,Sunny,In a Heartbeat (2017),ESTJ,2 Pdb Votes
2220,Balou,Polisse (2011),ESTJ,1 Pdb Vote
2221,Hildegard,The Princess and the Pea (2002 film),ESTJ,1 Pdb Vote
2222,Bethany,The Addams Family (2019),ESTJ,12 Pdb Votes
2223,Roger Swain,Their Finest (2016),ESTJ,2 Pdb Votes
2224,Phyl Moore,Their Finest (2016),ESTJ,2 Pdb Votes
2225,Mr. Websley,LeapFrog Franchise (2003-2005),ESTJ,10 Pdb Votes
2226,Lois Farrow,The Last Picture Show (1971),XXXX,3 Pdb Votes
2227,Master Guan,Farewell My Concubine (1993),ESTJ,4 Pdb Votes
2228,Juxian,Farewell My Concubine (1993),ESTJ,34 Pdb Votes
2229,Ms. Petrie,D.E.B.S. (2004),ESTJ,3 Pdb Votes
2230,Principal Himbry,Scream (Franchise),ESTJ,16 Pdb Votes
2231,Nancy Loomis,Scream (Franchise),ESTJ,69 Pdb Votes
2232,Henry Wilcox,Howards End,XXXX,17 Pdb Votes
2233,Lallan Singh,Super 30 (2019),ESTJ,6 Pdb Votes
2234,Paul Shäfer,Colonia (2015),ESTJ,12 Pdb Votes
2235,Kamata,The Fast and the Furious (Film Franchise),ESTJ,7 Pdb Votes
2236,Fabienne Morlot,Les Visiteurs,ESTJ,12 Pdb Votes
2237,Jacques-Henri Jacquard,Les Visiteurs,ESTJ,3 Pdb Votes
2238,Mirka (ředitelka),Gympl (2007),ESTJ,20 Pdb Votes
2239,"Lt. Boude ""Lefty"" Enright",The Texas Chainsaw Massacre (Franchise),ESTJ,17 Pdb Votes
2240,Isa Cryer,Advantageous (2015),ESTJ,41 Pdb Votes
2241,Homer Stokes,"O Brother, Where Art Thou? (2000)",ESTJ,1 Pdb Vote
2242,Carlotta Giudicelli,The Phantom of the Opera (2004),ESTJ,2 Pdb Votes
