char,movie,mbti,votes
Max Vatan,Allied (2016),INTJ,20 Pdb Votes
Kimberly Dash,Cold Pursuit (2019),XXXX,4 Pdb Votes
Aisha al-Fadhil,The Losers (2010),INTJ,6 Pdb Votes
Merlin,The Quest For Camelot (1998),INTJ,10 Pdb Votes
Darryl Revok,Scanners (1981),INTJ,17 Pdb Votes
Big Daddy Zombie,Land of the Dead (2005),INTJ,4 Pdb Votes
"Dr. Matthew ""Frankenstein"" Logan",Day of the Dead (1985),INTJ,9 Pdb Votes
Space Girl,Lifeforce (1985),INTJ,3 Pdb Votes
Mewtwo,Pokémon: Detective Pikachu (2019),INTJ,55 Pdb Votes
Winston,"Lock, Stock and Two Smoking Barrels (1998)",INTJ,15 Pdb Votes
Takako Chigusa,Battle Royale (2000),INTJ,48 Pdb Votes
XXXX,Layer Cake (2004),INTJ,90 Pdb Votes
Ben Rickert,The Big Short (2015),INTJ,128 Pdb Votes
Dr. Julia Hoffman,Dark Shadows (2012),INTJ,75 Pdb Votes
Red,Okja (2017),INTJ,56 Pdb Votes
Lutz Heck,The Zookeeper's Wife (2017),INTJ,8 Pdb Votes
Irena Bielecka,Cold War (Zimna wojna; 2018),INTJ,1 Pdb Vote
Dominic Cummings,Brexit: The Uncivil War (2019),INTJ,18 Pdb Votes
Simeon Weisz,Lord of War (2005),INTJ,15 Pdb Votes
S.R. Hadden,Contact (1997),INTJ,13 Pdb Votes
"Eleanor ""Ellie"" Arroway",Contact (1997),INTJ,105 Pdb Votes
Dr. Hans Zarkov,Flash Gordon (1980),INTJ,7 Pdb Votes
Siegfried,Get Smart (2008),INTJ,6 Pdb Votes
Joe Brody,MonsterVerse,INTJ,18 Pdb Votes
Arturo Braga,The Fast and the Furious (Film Franchise),INTJ,17 Pdb Votes
Sophie Neveu,The Da Vinci Code,INTJ,74 Pdb Votes
John Reid,Bohemian Rhapsody (2018),INTJ,14 Pdb Votes
Lord Nelson Rathbone,Shanghai Knights (2003),INTJ,15 Pdb Votes
Ivo Shandor / Shandor the Architect,Ghostbusters (1984),INTJ,20 Pdb Votes
Odd,Midsommar (2019),INTJ,15 Pdb Votes
VIKI,"I, Robot (2004)",INTJ,35 Pdb Votes
DOR-15/Doris,Meet the Robinsons (2007),INTJ,76 Pdb Votes
Otto,Stalingrad (1993),INTJ,2 Pdb Votes
Elvira Garrido,The Invisible Guest (Contratiempo; 2016),INTJ,16 Pdb Votes
Adrián Doria,The Invisible Guest (Contratiempo; 2016),INTJ,23 Pdb Votes
Ted Crawford,Fracture (2007),INTJ,20 Pdb Votes
Stephen Miles,Inception (2010),INTJ,38 Pdb Votes
Shatter,Bumblebee (2018),INTJ,22 Pdb Votes
Clovis,The Apple Dumpling Gang (1975),INTJ,1 Pdb Vote
Tetsuhiro Shigemura,Sword Art Online The Movie: Ordinal Scale (2017),INTJ,10 Pdb Votes
Eiji Nochizawa,Sword Art Online The Movie: Ordinal Scale (2017),INTJ,14 Pdb Votes
Samir Nagheenanajar,Office Space (1999),INTJ,41 Pdb Votes
"Andrew ""Andy"" Knight",The Cornetto Trilogy,INTJ,48 Pdb Votes
Demetra,Spy Kids (2001),INTJ,54 Pdb Votes
Devlin,Notorious (1946),INTJ,20 Pdb Votes
Mother,I Am Mother (2019),INTJ,68 Pdb Votes
Dr. William Chester Minor,The Professor and the Madman (2019),INTJ,15 Pdb Votes
Vashti,One Night with the King (2006),INTJ,1 Pdb Vote
Ballard,The Great Wall (2016),INTJ,7 Pdb Votes
Mária,On Body and Soul (2017),INTJ,34 Pdb Votes
Space Godzilla,MonsterVerse,INTJ,24 Pdb Votes
Red,Us (2019),INTJ,119 Pdb Votes
Nova,Alita: Battle Angel (2019),INTJ,22 Pdb Votes
John Bridger,The Italian Job (2003),INTJ,5 Pdb Votes
Shuuya Watanabe,Confessions (2010),INTJ,104 Pdb Votes
Timmy York,Identity (2003),INTJ,5 Pdb Votes
Howard Clifford,Pokémon: Detective Pikachu (2019),INTJ,33 Pdb Votes
Alien Queen,Alien,INTJ,45 Pdb Votes
Mordred,Excalibur (1981),INTJ,5 Pdb Votes
Merlin,Excalibur (1981),INTJ,17 Pdb Votes
Professor Otto Zündapp,Cars (Franchise),INTJ,76 Pdb Votes
G. H. Hardy,The Man Who Knew Infinity (2015),INTJ,19 Pdb Votes
Constance Sack,Rock of Ages (2012),INTJ,4 Pdb Votes
Taejo Togokhan,Speed Racer (2008),INTJ,13 Pdb Votes
Harold Abrahams,Chariots of Fire (1981),INTJ,10 Pdb Votes
Dr. Satan,House of 1000 Corpses (2003),INTJ,18 Pdb Votes
Hamish Mycroft / Merlin,Kingsman (Franchise),INTJ,96 Pdb Votes
Detective Frank Keller,Sea of Love (1989),INTJ,11 Pdb Votes
Clara Wagner,Frank (2014),INTJ,5 Pdb Votes
Dr. Zaius,Planet of the Apes (1968),INTJ,26 Pdb Votes
Hugo Drax,James Bond Film Series,INTJ,25 Pdb Votes
Karl Stromberg,James Bond Film Series,INTJ,32 Pdb Votes
Mr. Arthur,The Ballad of Buster Scruggs (2018),INTJ,21 Pdb Votes
"Vincent Anton Freeman ""Jerome""",Gattaca (1997),INTJ,163 Pdb Votes
"Qi Dong//Hong Wentong ""Snake""",Five Deadly Venoms (1978),INTJ,2 Pdb Votes
Cave of Wonders,Aladdin (1992),INTJ,73 Pdb Votes
El Indio,The Dollars Trilogy,INTJ,64 Pdb Votes
Medivh,Warcraft (2016),INTJ,21 Pdb Votes
Capitaine Louis Joseph de Montcalm,The Last of the Mohicans (1992),INTJ,1 Pdb Vote
Magua,The Last of the Mohicans (1992),INTJ,20 Pdb Votes
Stygian Witch II,Clash of the Titans (1981),ENTJ,1 Pdb Vote
Athena,Clash of the Titans (1981),INTJ,9 Pdb Votes
Hera,Clash of the Titans (1981),INTJ,35 Pdb Votes
Dr. J.B. Worley,Return to Oz (1985),INTJ,14 Pdb Votes
Nome King,Return to Oz (1985),INTJ,16 Pdb Votes
Gmork,The Neverending Story (1984),INTJ,55 Pdb Votes
Raymond Lemorne,The Vanishing (Spoorloos; 1988),INTJ,27 Pdb Votes
Ichiro Yamada,River's Edge (2018),INTJ,3 Pdb Votes
Aidan Keller,The Ring (2002),INTJ,22 Pdb Votes
Marian,Robin Hood: Prince of Thieves (1991),INTJ,49 Pdb Votes
Robert Mariell,Haunted (1995),INTJ,24 Pdb Votes
The Mage,King Arthur: Legend of the Sword (2017),INTJ,1 Pdb Vote
Elizabeth I of England,Mary Queen of Scots (2018),INTJ,4 Pdb Votes
Mary Epps,12 Years a Slave (2013),INTJ,1 Pdb Vote
Michał,Beyond Words (2017),INTJ,1 Pdb Vote
Sarah Mitchell,A Simple Plan (1998),INTJ,8 Pdb Votes
Priest Ignatius Jung,The Priests (2015),INTJ,6 Pdb Votes
Priest Oh Soo-Min,The Priests (2015),INTJ,13 Pdb Votes
T.W.,Cats Don't Dance (1997),INTJ,3 Pdb Votes
Frances,Cats Don't Dance (1997),XXXX,22 Pdb Votes
Kamala,The Matrix Trilogy,INTJ,26 Pdb Votes
Rebecca Dearborn,Vanilla Sky (2001),INTJ,18 Pdb Votes
Cynthia Dunn,Dazed and Confused (1993),INTJ,14 Pdb Votes
Gary Kingsbury,Game Night (2018),INTJ,7 Pdb Votes
Sarah Darcy,Game Night (2018),XXXX,22 Pdb Votes
Hades,Clash of the Titans,INTJ,12 Pdb Votes
Chief Atlee,Mission: Impossible (Franchise),INTJ,107 Pdb Votes
Marko Ramius,The Hunt for Red October (1990),INTJ,59 Pdb Votes
Blade ranger,Planes (2013),INTJ,16 Pdb Votes
Enoch O'Connor,Miss Peregrine's Home for Peculiar Children (2016),INTJ,44 Pdb Votes
Sir Bedivere,Monty Python and the Holy Grail (1975),INTJ,265 Pdb Votes
Phileas Fogg,Around the World in 80 Days (1956),INTJ,23 Pdb Votes
Yusuf Kama,Fantastic Beasts,INTJ,9 Pdb Votes
Jeanine Matthews,Divergent (2014),INTJ,37 Pdb Votes
Gozer the Gozerian,Ghostbusters (1984),INTJ,20 Pdb Votes
The Colonel James,Boogie Nights (1997),INTJ,94 Pdb Votes
Harry,Love Actually (2003),INTJ,40 Pdb Votes
Andi,The Raid (2011),INTJ,1 Pdb Vote
Edward Teague,Pirates of the Caribbean,INTJ,22 Pdb Votes
Salma Ramsay,ParaNorman (2012),INTJ,213 Pdb Votes
The Journalist,Jackie (2016),INTJ,69 Pdb Votes
Richard Martin,Bicentennial Man (1999),INTJ,98 Pdb Votes
Le Chiffre,James Bond Film Series,INTJ,39 Pdb Votes
Ivan Ivanovitch Sakharine,The Adventures of Tintin (2011),INTJ,24 Pdb Votes
Dr. Hermann Gottlieb,Pacific Rim (2013),INTJ,25 Pdb Votes
Tom,The Fountain (2006),INTJ,131 Pdb Votes
Karen,I Origins (2014),INTJ,113 Pdb Votes
Francis,Oliver & Company (1988),INTJ,30 Pdb Votes
Ralphie Parker,A Christmas Story (1983),INTJ,24 Pdb Votes
Monkey,Kubo and the Two Strings (2016),INTJ,49 Pdb Votes
John Shooter,Secret Window (2004),INTJ,27 Pdb Votes
John Ryder / The Hitcher,The Hitcher (1986),INTJ,10 Pdb Votes
Louis Merante,Leap! / Ballerina (2016),INTJ,68 Pdb Votes
Douglas Quaid / Hauser,Total Recall (1990),INTJ,1 Pdb Vote
Baroness Kessler,The Ninth Gate (1999),INTJ,5 Pdb Votes
Dean Corso,The Ninth Gate (1999),INTJ,3 Pdb Votes
Charles,The Box (2009),INTJ,43 Pdb Votes
Arlington Steward,The Box (2009),INTJ,122 Pdb Votes
The Judge,The Natural (1984),INTJ,40 Pdb Votes
Dr. Everett V. Scott,The Rocky Horror Picture Show (1975),INTJ,34 Pdb Votes
Armand,Interview with the Vampire (1994),INTJ,16 Pdb Votes
"Stephanie ""Stef"" Steinbrenner",The Goonies (1985),INTJ,97 Pdb Votes
Forrest Bondurant,Lawless (2012),INTJ,186 Pdb Votes
Agent O,Men in Black,INTJ,11 Pdb Votes
Dylan Rhodes / Shrike,Now You See Me (Franchise),INTJ,2 Pdb Votes
"Andrew ""Ender"" Wiggin",Ender's Game (2013),INTJ,5 Pdb Votes
Elizabeth Sinskey,The Da Vinci Code,INTJ,214 Pdb Votes
Benson,Saturn 3 (1980),INTJ,56 Pdb Votes
Ray,Interstate 60 (2002),INTJ,231 Pdb Votes
Doctor Evil,Austin Powers,INTJ,4 Pdb Votes
Toshiaki,Frankenweenie (2012),INTJ,14 Pdb Votes
Professor James Moriarty,Sherlock Holmes,INTJ,16 Pdb Votes
W.H.O. Doctor (P.C.),World War Z (2013),INTJ,48 Pdb Votes
Jobe Smith,The Lawnmower Man (1992),INTJ,276 Pdb Votes
Rasputin,Hellboy (2004),INTJ,37 Pdb Votes
Megan Ramsey,The Fast and the Furious (Film Franchise),INTJ,22 Pdb Votes
K-2SO,Star Wars,INTJ,8 Pdb Votes
"Madeline ""Ma-Ma"" Madrigal",Dredd (2012),INTJ,30 Pdb Votes
Nicky Parsons,Jason Bourne,INTJ,41 Pdb Votes
Humma Kavula,The Hitchhiker's Guide to the Galaxy (2005),INTJ,67 Pdb Votes
Agent L / Laurel Weaver,Men in Black,INTJ,99 Pdb Votes
Peter Weyland,Alien,INTJ,178 Pdb Votes
Roland Tembo,Jurassic Park / Jurassic World (Film Franchise),INTJ,71 Pdb Votes
Ava Paige,The Maze Runner (Film Trilogy),INTJ,98 Pdb Votes
Professor John Brand,Interstellar (2014),INTJ,0
Count Tyrone Rugen,The Princess Bride (1987),INTJ,0
Grand Councilwoman,Lilo & Stitch (Franchise),INTJ,0
Doctor Finkelstein,The Nightmare Before Christmas (1993),INTJ,167 Pdb Votes
Mrs. White,Clue (1985),INTJ,70 Pdb Votes
Wadsworth,Clue (1985),INTJ,77 Pdb Votes
